Utterance,Emotion,File_Name,Multi_Model_Predictions
"So you didn't uh, choose Ross before me.",sad,dia722_utt5.mp4,"{""video"": [0.2419, 0.0968, 0.0161, 0.2903, 0.2419, 0.1129, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0283, 0.0003, 0.0008, 0.0116, 0.95, 0.007, 0.002]}"
No! I would never do that! You-you're like my brother!,sad,dia722_utt6.mp4,"{""video"": [0.4455, 0.0, 0.0636, 0.2273, 0.0273, 0.2364, 0.0], ""audio"": [0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0], ""text"": [0.22, 0.0043, 0.0011, 0.0115, 0.0963, 0.0219, 0.645]}"
Yeah. With a bite!  Gee-e-e-eez!,happy,dia722_utt16.mp4,"{""video"": [0.2829, 0.0098, 0.1073, 0.2976, 0.0732, 0.2244, 0.0049], ""audio"": [0.3333, 0.1667, 0.1667, 0.0, 0.0, 0.3333, 0.0], ""text"": [0.0006, 0.0002, 0.0014, 0.806, 0.1885, 0.003, 0.0003]}"
Nice! One and a half carat easy.,happy,dia723_utt1.mp4,"{""video"": [0.1486, 0.0, 0.0, 0.0, 0.0135, 0.8378, 0.0], ""audio"": [0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0], ""text"": [0.0005, 0.0001, 0.0001, 0.9865, 0.0118, 0.0007, 0.0003]}"
You told her before you told us?,surprise,dia723_utt6.mp4,"{""video"": [0.2857, 0.0, 0.0, 0.0, 0.5429, 0.1286, 0.0429], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0012, 0.0, 0.0, 0.003, 0.9952, 0.0003, 0.0002]}"
"Well, she walked in when I was looking at the ring brochures. You can understand that, right?  Guys? Guys?",fear,dia723_utt7.mp4,"{""video"": [0.4672, 0.0, 0.0036, 0.0073, 0.3175, 0.2044, 0.0], ""audio"": [0.4, 0.2, 0.0, 0.0, 0.0, 0.4, 0.0], ""text"": [0.001, 0.0, 0.0, 0.0038, 0.9943, 0.0003, 0.0005]}"
Let's see.,neutral,dia724_utt0.mp4,"{""video"": [0.4286, 0.0, 0.0, 0.1429, 0.1429, 0.2857, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0002, 0.0001, 0.0, 0.011, 0.9878, 0.0008, 0.0001]}"
Check it out.  How much of a man am I?!,happy,dia725_utt2.mp4,"{""video"": [0.087, 0.0, 0.0087, 0.4696, 0.0, 0.3826, 0.0522], ""audio"": [0.75, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0009, 0.0001, 0.0001, 0.0058, 0.9106, 0.001, 0.0814]}"
Wow! Nice! Manly and also kind of a slut.,happy,dia725_utt3.mp4,"{""video"": [0.0388, 0.0, 0.0, 0.6408, 0.0194, 0.2621, 0.0388], ""audio"": [0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0], ""text"": [0.1499, 0.6349, 0.0005, 0.1814, 0.0102, 0.0193, 0.004]}"
"Yknow, Im beginning to see what Jake was talking about.",neutral,dia725_utt4.mp4,"{""video"": [0.1087, 0.0, 0.0, 0.1739, 0.0, 0.7174, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0016, 0.0006, 0.0011, 0.5771, 0.409, 0.0051, 0.0054]}"
"Thanks for letting me stay here! I mean Monicas place was nice, but her fiancée sure stares a lot.",happy,dia726_utt2.mp4,"{""video"": [0.2131, 0.0, 0.0383, 0.0656, 0.224, 0.4481, 0.0109], ""audio"": [0.0, 0.6667, 0.3333, 0.0, 0.0, 0.0, 0.0], ""text"": [0.001, 0.0001, 0.0, 0.9948, 0.0033, 0.0006, 0.0]}"
Oh my God! You do a great Chandler!,surprise,dia726_utt4.mp4,"{""video"": [0.0108, 0.0, 0.0, 0.9677, 0.0, 0.0215, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0005, 0.0001, 0.0003, 0.9928, 0.0026, 0.0002, 0.0035]}"
"Uh-huh. Yeah, I-I have a knack for impressions.",neutral,dia726_utt5.mp4,"{""video"": [0.0, 0.0, 0.0, 0.7581, 0.1694, 0.0726, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0019, 0.0002, 0.0002, 0.8589, 0.1374, 0.0012, 0.0002]}"
"Well, maybe after we get reacquainted uh, you can do me.",happy,dia726_utt6.mp4,"{""video"": [0.0133, 0.0, 0.0933, 0.52, 0.2667, 0.1067, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0012, 0.0003, 0.0016, 0.0288, 0.9651, 0.0025, 0.0007]}"
"Hey! You guys! Check it out, check it out!  Guess which job I got.",happy,dia727_utt0.mp4,"{""video"": [0.3462, 0.0128, 0.0, 0.2179, 0.0513, 0.3718, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0003, 0.0001, 0.0007, 0.987, 0.0086, 0.0005, 0.0029]}"
"I dont know, but Donald Trump wants his blue blazer black.",neutral,dia727_utt1.mp4,"{""video"": [0.1875, 0.0, 0.375, 0.0375, 0.3625, 0.025, 0.0125], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0233, 0.0001, 0.0002, 0.0023, 0.9695, 0.0044, 0.0002]}"
"No, you messed it up. Youre stupid.",angry,dia727_utt6.mp4,"{""video"": [0.1111, 0.0, 0.0085, 0.8376, 0.0256, 0.0085, 0.0085], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.9847, 0.0085, 0.0003, 0.0015, 0.0019, 0.0026, 0.0005]}"
I just walked in the bathroom and saw Kathy naked! It was like torture!,angry,dia728_utt0.mp4,"{""video"": [0.3654, 0.0, 0.0, 0.0, 0.0481, 0.5865, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.016, 0.9032, 0.014, 0.005, 0.0218, 0.0373, 0.0026]}"
"Y'know if we ever go to war and youre captured, youre in for a",neutral,dia728_utt1.mp4,"{""video"": [0.4896, 0.0, 0.1042, 0.0, 0.3542, 0.0417, 0.0104], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0098, 0.0007, 0.0018, 0.0516, 0.9269, 0.0073, 0.0019]}"
"I mean its bad enough that Im in love with my roommates girlfriendwhich by the way, I think she knows.",neutral,dia728_utt3.mp4,"{""video"": [0.5833, 0.0, 0.0139, 0.0417, 0.1111, 0.2361, 0.0139], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.2278, 0.511, 0.0094, 0.0119, 0.0332, 0.2052, 0.0016]}"
Because every time were in the room together theres this weird like energy between us.,neutral,dia728_utt4.mp4,"{""video"": [0.4407, 0.0, 0.0169, 0.0085, 0.0593, 0.4746, 0.0], ""audio"": [0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0], ""text"": [0.0043, 0.0007, 0.0005, 0.0063, 0.9822, 0.0049, 0.001]}"
"And call me crazy, but I think she likes me too.",neutral,dia728_utt5.mp4,"{""video"": [0.4545, 0.0, 0.0455, 0.0152, 0.1667, 0.3182, 0.0], ""audio"": [0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0082, 0.0001, 0.0027, 0.0581, 0.8743, 0.056, 0.0007]}"
And now I have seen her naked.,neutral,dia728_utt6.mp4,"{""video"": [0.0, 0.0, 0.0909, 0.0, 0.5584, 0.3506, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0098, 0.0994, 0.0011, 0.3736, 0.4756, 0.0359, 0.0047]}"
"I mean at least when Ive seen her with clothes on, I could imagine her body was like covered in boles or something.",neutral,dia728_utt7.mp4,"{""video"": [0.6875, 0.0, 0.0078, 0.0, 0.0156, 0.2891, 0.0], ""audio"": [0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0], ""text"": [0.0004, 0.0002, 0.0003, 0.0109, 0.9859, 0.0015, 0.0009]}"
Wow! Could everyone totally see up his robe?,surprise,dia728_utt10.mp4,"{""video"": [0.0563, 0.0, 0.0704, 0.0282, 0.3944, 0.4507, 0.0], ""audio"": [0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0002, 0.0, 0.0002, 0.0388, 0.0319, 0.0008, 0.9281]}"
"You know, if they're    gonna shorten it, they should call it the MUSE!",neutral,dia730_utt1.mp4,"{""video"": [0.2024, 0.0, 0.0, 0.0714, 0.4167, 0.3095, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0002, 0.0, 0.0, 0.0116, 0.9877, 0.0003, 0.0]}"
"Yeah, most of it it's a place",neutral,dia730_utt3.mp4,"{""video"": [0.0, 0.0, 0.0, 0.0071, 0.2695, 0.7234, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0017, 0.0002, 0.0001, 0.9688, 0.0286, 0.0005, 0.0]}"
"Yeah, uh, uh, ok, there's this great rare bookstore on Madison    Avenue.",neutral,dia730_utt5.mp4,"{""video"": [0.3706, 0.0, 0.0, 0.014, 0.2098, 0.4056, 0.0], ""audio"": [0.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0], ""text"": [0.002, 0.0001, 0.0002, 0.9259, 0.0701, 0.0007, 0.001]}"
You should take a walk down fifth to the Saint Patrick's Cathedral and there    there's this great little pastry shop that she'd love.,happy,dia730_utt8.mp4,"{""video"": [0.0559, 0.0, 0.0, 0.2291, 0.486, 0.2123, 0.0168], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0005, 0.0, 0.0, 0.9878, 0.0112, 0.0003, 0.0]}"
"Geez, sounds like you should be going on this date!",surprise,dia730_utt9.mp4,"{""video"": [0.0, 0.0, 0.0, 0.5556, 0.0, 0.4444, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0076, 0.0001, 0.0019, 0.0138, 0.9737, 0.0023, 0.0006]}"
"Whoa, whoa, whoa! Slow down, you go",surprise,dia730_utt11.mp4,"{""video"": [0.4598, 0.0, 0.023, 0.023, 0.2299, 0.2069, 0.0575], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0043, 0.0002, 0.0052, 0.0033, 0.9741, 0.004, 0.0089]}"
You got to tell me exactly what to do there.,neutral,dia730_utt13.mp4,"{""video"": [0.1231, 0.0, 0.0, 0.2923, 0.1538, 0.4308, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0684, 0.0001, 0.0026, 0.0361, 0.888, 0.0042, 0.0005]}"
"Whoa, whoa, whoa, whoa, whoa! So, I walk in the door and make    the right",surprise,dia732_utt1.mp4,"{""video"": [0.1899, 0.0, 0.0, 0.019, 0.057, 0.7342, 0.0], ""audio"": [0.6667, 0.3333, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0014, 0.0003, 0.0022, 0.9237, 0.0533, 0.0016, 0.0175]}"
"Ross, thank you. Hey, do you guys wanna go see a movie?",neutral,dia733_utt3.mp4,"{""video"": [0.055, 0.0, 0.0, 0.5505, 0.1101, 0.2844, 0.0], ""audio"": [0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0009, 0.0001, 0.0001, 0.1048, 0.8926, 0.0012, 0.0004]}"
"Okay, umm, Im gonna get my sweater.",neutral,dia733_utt7.mp4,"{""video"": [0.0986, 0.0, 0.1127, 0.2676, 0.169, 0.3521, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0011, 0.0001, 0.0018, 0.9449, 0.0505, 0.0015, 0.0001]}"
What?!,surprise,dia733_utt11.mp4,"{""video"": [0.0164, 0.0, 0.0, 0.541, 0.4098, 0.0328, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0007, 0.0001, 0.0, 0.0018, 0.9353, 0.0012, 0.0609]}"
Were still married! Dont tell Rachel. See you later.,happy,dia733_utt12.mp4,"{""video"": [0.0069, 0.0, 0.0, 0.7431, 0.2083, 0.0417, 0.0], ""audio"": [0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0013, 0.0001, 0.0001, 0.0547, 0.9423, 0.0014, 0.0001]}"
"Listen, drama critics theyre nothing but, but people who couldnt make it as actors. You know what you should do?",happy,dia734_utt2.mp4,"{""video"": [0.075, 0.0, 0.0, 0.45, 0.35, 0.125, 0.0], ""audio"": [0.6667, 0.0, 0.0, 0.0, 0.0, 0.3333, 0.0], ""text"": [0.0011, 0.0, 0.0002, 0.0178, 0.9799, 0.0009, 0.0]}"
"Exactly. So you didnt, didnt mention anything to Issac right?",fear,dia735_utt0.mp4,"{""video"": [0.2727, 0.0, 0.0758, 0.0152, 0.2121, 0.4242, 0.0], ""audio"": [0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], ""text"": [0.0039, 0.0003, 0.0002, 0.7221, 0.2699, 0.0025, 0.001]}"
"Oh, well I tell Issac everything.",neutral,dia735_utt1.mp4,"{""video"": [0.1236, 0.0, 0.0, 0.427, 0.1124, 0.3371, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0007, 0.0, 0.0, 0.0095, 0.9893, 0.0004, 0.0001]}"
"You tell, of course you do. Issac. Issac. Hey, Issac. Issac, hi! Y'know we havent actually met...",neutral,dia735_utt2.mp4,"{""video"": [0.2866, 0.0, 0.0, 0.3232, 0.1159, 0.2561, 0.0183], ""audio"": [0.5, 0.25, 0.0, 0.0, 0.0, 0.0, 0.25], ""text"": [0.0044, 0.0001, 0.0, 0.0145, 0.9803, 0.0007, 0.0001]}"
"Yes, I suppose I am a dog. But Issac, see I-I happen to have a girlfriend.",neutral,dia735_utt4.mp4,"{""video"": [0.0, 0.0, 0.0, 0.5, 0.0, 0.5, 0.0], ""audio"": [0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0029, 0.0004, 0.0008, 0.0336, 0.9564, 0.0058, 0.0001]}"
"Yeah. Listen, can you keep this information to yourself?",neutral,dia735_utt8.mp4,"{""video"": [0.04, 0.0, 0.0, 0.0, 0.28, 0.68, 0.0], ""audio"": [0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0], ""text"": [0.0102, 0.0001, 0.0022, 0.1028, 0.88, 0.0037, 0.001]}"
"Aw, no problem dude. Y'know we got to look out for each other. Were the same, you and me.",neutral,dia735_utt9.mp4,"{""video"": [0.0233, 0.0, 0.0, 0.593, 0.0814, 0.2791, 0.0233], ""audio"": [0.5, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0], ""text"": [0.0053, 0.0002, 0.0045, 0.7682, 0.212, 0.0094, 0.0003]}"
"Actually, no, were not.",happy,dia735_utt10.mp4,"{""video"": [0.0, 0.0, 0.0, 0.9333, 0.0667, 0.0, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.6656, 0.0008, 0.0003, 0.0531, 0.2624, 0.0174, 0.0003]}"
Fine. I just need to know that youre not gonna tell your sister.,neutral,dia735_utt18.mp4,"{""video"": [0.0548, 0.0, 0.0, 0.3288, 0.6164, 0.0, 0.0], ""audio"": [0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.029, 0.0005, 0.0003, 0.8173, 0.1509, 0.002, 0.0001]}"
"I just, I had to see you one more time before you took-off.",happy,dia736_utt2.mp4,"{""video"": [0.0, 0.0, 0.0, 0.8529, 0.1471, 0.0, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.006, 0.0005, 0.0048, 0.0185, 0.8429, 0.1268, 0.0005]}"
"I-I, I have to tell you something.",fear,dia736_utt8.mp4,"{""video"": [0.0667, 0.0, 0.0933, 0.3467, 0.16, 0.3333, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0081, 0.0002, 0.0047, 0.2123, 0.7705, 0.0039, 0.0004]}"
"Umm, Ive been thinking, Im just gonna come out and say it.",fear,dia736_utt9.mp4,"{""video"": [0.0083, 0.0, 0.0, 0.7917, 0.1667, 0.0333, 0.0], ""audio"": [0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0], ""text"": [0.0009, 0.0001, 0.0002, 0.8204, 0.1778, 0.0005, 0.0001]}"
Okay?,fear,dia736_utt10.mp4,"{""video"": [0.0145, 0.0, 0.0, 0.6667, 0.2609, 0.058, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0018, 0.0001, 0.0018, 0.897, 0.0972, 0.0012, 0.0009]}"
"I-I-I ah, I-I think I love you.",happy,dia736_utt11.mp4,"{""video"": [0.0208, 0.0, 0.0, 0.2604, 0.2917, 0.4271, 0.0], ""audio"": [0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0], ""text"": [0.0351, 0.0033, 0.0059, 0.8233, 0.0648, 0.0661, 0.0015]}"
Oh.  Thank you.,neutral,dia736_utt12.mp4,"{""video"": [0.0473, 0.0, 0.0946, 0.3176, 0.4054, 0.1351, 0.0], ""audio"": [0.0, 0.0, 0.25, 0.0, 0.0, 0.75, 0.0], ""text"": [0.0002, 0.0, 0.0, 0.9984, 0.0011, 0.0002, 0.0]}"
"Sorry, I justcant sleep.",surprise,dia737_utt4.mp4,"{""video"": [0.0714, 0.0, 0.0, 0.6071, 0.0, 0.3214, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0031, 0.0003, 0.0023, 0.3887, 0.2472, 0.3582, 0.0002]}"
It is in the living room where there is also a light! And no one will kick you in the shin.,neutral,dia737_utt8.mp4,"{""video"": [0.1811, 0.0, 0.0, 0.0157, 0.4094, 0.3858, 0.0079], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0112, 0.0042, 0.0051, 0.1891, 0.7874, 0.0029, 0.0001]}"
"Hey Ross! So, I was checking out the uh, real estate section",sad,dia738_utt0.mp4,"{""video"": [0.1053, 0.0, 0.0132, 0.0789, 0.3421, 0.4342, 0.0263], ""audio"": [0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0], ""text"": [0.0002, 0.0, 0.0001, 0.0108, 0.9887, 0.0001, 0.0001]}"
"Oh, it even has a tree with a broken limb out front and the uh, the window in the attic isOh my God!",surprise,dia738_utt4.mp4,"{""video"": [0.3598, 0.0042, 0.0, 0.0126, 0.4184, 0.205, 0.0], ""audio"": [0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0], ""text"": [0.0013, 0.0005, 0.0012, 0.0012, 0.0053, 0.0555, 0.9351]}"
What? What happened to the window in the attic?!,surprise,dia738_utt5.mp4,"{""video"": [0.0833, 0.0, 0.0556, 0.0, 0.0833, 0.7778, 0.0], ""audio"": [0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], ""text"": [0.0006, 0.0, 0.0, 0.0003, 0.9984, 0.0005, 0.0002]}"
I cant believe I still dont know what happened to the,surprise,dia738_utt8.mp4,"{""video"": [0.0, 0.0, 0.0, 0.0, 0.0633, 0.9367, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0003, 0.0, 0.0001, 0.0006, 0.0046, 0.0004, 0.9941]}"
"Look, you and I have been given a gift.",neutral,dia739_utt1.mp4,"{""video"": [0.0, 0.0, 0.0811, 0.3108, 0.6081, 0.0, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.003, 0.0004, 0.0012, 0.4179, 0.2706, 0.0147, 0.2922]}"
"Like-like, hand modeling!",happy,dia739_utt3.mp4,"{""video"": [0.0345, 0.0, 0.1897, 0.1379, 0.3966, 0.0, 0.2414], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0008, 0.0001, 0.0001, 0.5506, 0.4472, 0.0009, 0.0003]}"
Or-or magic!,happy,dia739_utt4.mp4,"{""video"": [0.0319, 0.0, 0.1596, 0.1596, 0.5213, 0.0, 0.1277], ""audio"": [0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], ""text"": [0.0055, 0.0001, 0.0015, 0.0086, 0.978, 0.0013, 0.0049]}"
Y'know we could clap our hands together people will love it!,happy,dia739_utt11.mp4,"{""video"": [0.4156, 0.0, 0.0, 0.2597, 0.2468, 0.026, 0.0519], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0172, 0.0015, 0.0015, 0.9443, 0.0103, 0.0244, 0.0009]}"
"(Singing, to the tune of",happy,dia739_utt14.mp4,"{""video"": [0.1855, 0.0, 0.0346, 0.6604, 0.0912, 0.0063, 0.022], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0005, 0.0002, 0.0, 0.0367, 0.9614, 0.0011, 0.0001]}"
"Well, shell understand right? Its not like I did it on purpose.",sad,dia740_utt0.mp4,"{""video"": [0.726, 0.0, 0.0, 0.1644, 0.0685, 0.0411, 0.0], ""audio"": [0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], ""text"": [0.0363, 0.0007, 0.0004, 0.0139, 0.9412, 0.0025, 0.005]}"
"Look, all my stuff is safe and dry and all hers is-is, is growing new stuff!",angry,dia740_utt2.mp4,"{""video"": [0.4453, 0.0, 0.0, 0.0625, 0.1094, 0.3828, 0.0], ""audio"": [0.0, 0.0, 0.0, 0.0, 0.3333, 0.6667, 0.0], ""text"": [0.0227, 0.0003, 0.0001, 0.0964, 0.8784, 0.002, 0.0]}"
"See, this is exactly the kind of thing that makes her think you guys love me more than you love her.",angry,dia740_utt3.mp4,"{""video"": [0.0789, 0.0, 0.0175, 0.0965, 0.4474, 0.3596, 0.0], ""audio"": [0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0], ""text"": [0.0205, 0.0007, 0.001, 0.218, 0.7468, 0.0128, 0.0003]}"
"Well I dont know, I-I suppose we may have favored you unconsciously, you were a medical marvel! The doctor said your mother could",happy,dia740_utt6.mp4,"{""video"": [0.3228, 0.0, 0.0, 0.0635, 0.3333, 0.2804, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0018, 0.0005, 0.0001, 0.974, 0.0095, 0.0014, 0.0127]}"
"Dad, dad I dont want to hear about it.",sad,dia740_utt7.mp4,"{""video"": [0.1594, 0.0, 0.0, 0.058, 0.2319, 0.5507, 0.0], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0028, 0.0002, 0.0002, 0.0039, 0.9919, 0.001, 0.0]}"
"Okay, grabgrab some empty boxes.",neutral,dia740_utt11.mp4,"{""video"": [0.5575, 0.0, 0.0, 0.0, 0.0, 0.4425, 0.0], ""audio"": [0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], ""text"": [0.0007, 0.0, 0.0004, 0.9465, 0.0516, 0.0008, 0.0]}"
Well-well take stuff from mine and whatever we can pass off as hers well-well put em in there.,happy,dia740_utt13.mp4,"{""video"": [0.4295, 0.0, 0.0, 0.0201, 0.0604, 0.4899, 0.0], ""audio"": [0.0, 0.3333, 0.0, 0.0, 0.6667, 0.0, 0.0], ""text"": [0.0002, 0.0, 0.0, 0.0127, 0.9848, 0.0022, 0.0]}"
Yeah! Ive been sailing my whole life. When I was fifteen my dad bought me my own boat.,happy,dia741_utt2.mp4,"{""video"": [0.0411, 0.0, 0.137, 0.0959, 0.274, 0.4521, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0006, 0.0001, 0.0008, 0.9774, 0.0202, 0.0008, 0.0]}"
Hes coming here for Thanksgiving!,happy,dia742_utt0.mp4,"{""video"": [0.0921, 0.0, 0.1447, 0.0789, 0.0132, 0.6711, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0002, 0.0, 0.0005, 0.0071, 0.9854, 0.0057, 0.0011]}"
Count in our heads as-as good,angry,dia743_utt0.mp4,"{""video"": [0.0, 0.0, 0.0, 0.8333, 0.1667, 0.0, 0.0], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0012, 0.0005, 0.0001, 0.4909, 0.5046, 0.0019, 0.0009]}"
"Wait-wait, guys! If-if we follow the rules, it's still fun and it means something!",fear,dia743_utt3.mp4,"{""video"": [0.115, 0.0, 0.0177, 0.2301, 0.3628, 0.2478, 0.0265], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0014, 0.0006, 0.0001, 0.9944, 0.0029, 0.0004, 0.0001]}"
"Guys, rules are good! Rules help control the fun!  Ohhh!",happy,dia743_utt5.mp4,"{""video"": [0.129, 0.0, 0.0323, 0.2097, 0.1129, 0.5, 0.0161], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0026, 0.0006, 0.0003, 0.9916, 0.0037, 0.0007, 0.0005]}"
Dehydrated Japanese noodles under fluorescent lights... does it,neutral,dia744_utt0.mp4,"{""video"": [0.0763, 0.0076, 0.0, 0.0, 0.0076, 0.9084, 0.0], ""audio"": [0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.001, 0.0032, 0.001, 0.0582, 0.9357, 0.0008, 0.0001]}"
...Oh God.,fear,dia744_utt8.mp4,"{""video"": [0.0714, 0.0, 0.0893, 0.1071, 0.125, 0.5357, 0.0714], ""audio"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0045, 0.0015, 0.0009, 0.0764, 0.2982, 0.0134, 0.6051]}"
"I- just- I thought- Good, Shelley.",angry,dia744_utt9.mp4,"{""video"": [0.1837, 0.0, 0.0306, 0.3878, 0.1224, 0.2245, 0.051], ""audio"": [0.5, 0.25, 0.0, 0.25, 0.0, 0.0, 0.0], ""text"": [0.0004, 0.0003, 0.0001, 0.9607, 0.0373, 0.0007, 0.0005]}"
I'm just gonna go flush myself down the toilet now...,disgust,dia744_utt10.mp4,"{""video"": [0.1282, 0.0, 0.0, 0.5897, 0.1282, 0.141, 0.0128], ""audio"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""text"": [0.0796, 0.4884, 0.0034, 0.0271, 0.0589, 0.3426, 0.0001]}"
"Well, it's official there are no good movies.",sad,dia745_utt0.mp4,"{""video"": [0.5085, 0.0, 0.0, 0.0, 0.0169, 0.4746, 0.0], ""audio"": [0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0], ""text"": [0.014, 0.0011, 0.0002, 0.26, 0.716, 0.0086, 0.0001]}"
