npc_id,intent_id,example_number,split,utterance,review_status,seed_terms
tabitha,identity_age,4,train,,pending,who are you | how old | age | where from | your past | tell me about yourself | your history
tabitha,identity_age,5,train,,pending,who are you | how old | age | where from | your past | tell me about yourself | your history
tabitha,identity_age,6,train,,pending,who are you | how old | age | where from | your past | tell me about yourself | your history
tabitha,identity_age,7,train,,pending,who are you | how old | age | where from | your past | tell me about yourself | your history
tabitha,identity_age,8,train,,pending,who are you | how old | age | where from | your past | tell me about yourself | your history
tabitha,identity_age,9,train,,pending,who are you | how old | age | where from | your past | tell me about yourself | your history
tabitha,identity_age,10,train,,pending,who are you | how old | age | where from | your past | tell me about yourself | your history
tabitha,identity_age,11,train,,pending,who are you | how old | age | where from | your past | tell me about yourself | your history
tabitha,identity_age,12,train,,pending,who are you | how old | age | where from | your past | tell me about yourself | your history
tabitha,identity_age,13,train,,pending,who are you | how old | age | where from | your past | tell me about yourself | your history
tabitha,identity_age,14,train,,pending,who are you | how old | age | where from | your past | tell me about yourself | your history
tabitha,identity_age,15,train,,pending,who are you | how old | age | where from | your past | tell me about yourself | your history
tabitha,identity_age,16,train,,pending,who are you | how old | age | where from | your past | tell me about yourself | your history
tabitha,identity_age,17,train,,pending,who are you | how old | age | where from | your past | tell me about yourself | your history
tabitha,identity_age,18,train,,pending,who are you | how old | age | where from | your past | tell me about yourself | your history
tabitha,identity_age,19,train,,pending,who are you | how old | age | where from | your past | tell me about yourself | your history
tabitha,identity_age,20,train,,pending,who are you | how old | age | where from | your past | tell me about yourself | your history
tabitha,identity_age,21,validation,,pending,who are you | how old | age | where from | your past | tell me about yourself | your history
tabitha,identity_age,22,validation,,pending,who are you | how old | age | where from | your past | tell me about yourself | your history
tabitha,identity_age,23,validation,,pending,who are you | how old | age | where from | your past | tell me about yourself | your history
tabitha,identity_age,24,validation,,pending,who are you | how old | age | where from | your past | tell me about yourself | your history
tabitha,identity_age,25,validation,,pending,who are you | how old | age | where from | your past | tell me about yourself | your history
tabitha,identity_age,26,test,,pending,who are you | how old | age | where from | your past | tell me about yourself | your history
tabitha,identity_age,27,test,,pending,who are you | how old | age | where from | your past | tell me about yourself | your history
tabitha,identity_age,28,test,,pending,who are you | how old | age | where from | your past | tell me about yourself | your history
tabitha,identity_age,29,test,,pending,who are you | how old | age | where from | your past | tell me about yourself | your history
tabitha,identity_age,30,test,,pending,who are you | how old | age | where from | your past | tell me about yourself | your history
tabitha,sam,1,train,,pending,sam | blacksmith | smith | prosthetic | border war | ashenmoor
tabitha,sam,2,train,,pending,sam | blacksmith | smith | prosthetic | border war | ashenmoor
tabitha,sam,3,train,,pending,sam | blacksmith | smith | prosthetic | border war | ashenmoor
tabitha,sam,4,train,,pending,sam | blacksmith | smith | prosthetic | border war | ashenmoor
tabitha,sam,5,train,,pending,sam | blacksmith | smith | prosthetic | border war | ashenmoor
tabitha,sam,6,train,,pending,sam | blacksmith | smith | prosthetic | border war | ashenmoor
tabitha,sam,7,train,,pending,sam | blacksmith | smith | prosthetic | border war | ashenmoor
tabitha,sam,8,train,,pending,sam | blacksmith | smith | prosthetic | border war | ashenmoor
tabitha,sam,9,train,,pending,sam | blacksmith | smith | prosthetic | border war | ashenmoor
tabitha,sam,10,train,,pending,sam | blacksmith | smith | prosthetic | border war | ashenmoor
tabitha,sam,11,train,,pending,sam | blacksmith | smith | prosthetic | border war | ashenmoor
tabitha,sam,12,train,,pending,sam | blacksmith | smith | prosthetic | border war | ashenmoor
tabitha,sam,13,train,,pending,sam | blacksmith | smith | prosthetic | border war | ashenmoor
tabitha,sam,14,train,,pending,sam | blacksmith | smith | prosthetic | border war | ashenmoor
tabitha,sam,15,train,,pending,sam | blacksmith | smith | prosthetic | border war | ashenmoor
tabitha,sam,16,train,,pending,sam | blacksmith | smith | prosthetic | border war | ashenmoor
tabitha,sam,17,train,,pending,sam | blacksmith | smith | prosthetic | border war | ashenmoor
tabitha,sam,18,train,,pending,sam | blacksmith | smith | prosthetic | border war | ashenmoor
tabitha,sam,19,train,,pending,sam | blacksmith | smith | prosthetic | border war | ashenmoor
tabitha,sam,20,train,,pending,sam | blacksmith | smith | prosthetic | border war | ashenmoor
tabitha,sam,21,validation,,pending,sam | blacksmith | smith | prosthetic | border war | ashenmoor
tabitha,sam,22,validation,,pending,sam | blacksmith | smith | prosthetic | border war | ashenmoor
tabitha,sam,23,validation,,pending,sam | blacksmith | smith | prosthetic | border war | ashenmoor
tabitha,sam,24,validation,,pending,sam | blacksmith | smith | prosthetic | border war | ashenmoor
tabitha,sam,25,validation,,pending,sam | blacksmith | smith | prosthetic | border war | ashenmoor
tabitha,sam,26,test,,pending,sam | blacksmith | smith | prosthetic | border war | ashenmoor
tabitha,sam,27,test,,pending,sam | blacksmith | smith | prosthetic | border war | ashenmoor
tabitha,sam,28,test,,pending,sam | blacksmith | smith | prosthetic | border war | ashenmoor
tabitha,sam,29,test,,pending,sam | blacksmith | smith | prosthetic | border war | ashenmoor
tabitha,sam,30,test,,pending,sam | blacksmith | smith | prosthetic | border war | ashenmoor
tabitha,artifact_relic,1,train,,pending,artifact | relic | object | found something | strange item | key | amulet | seal | ancient object
tabitha,artifact_relic,2,train,,pending,artifact | relic | object | found something | strange item | key | amulet | seal | ancient object
tabitha,artifact_relic,3,train,,pending,artifact | relic | object | found something | strange item | key | amulet | seal | ancient object
tabitha,artifact_relic,4,train,,pending,artifact | relic | object | found something | strange item | key | amulet | seal | ancient object
tabitha,artifact_relic,5,train,,pending,artifact | relic | object | found something | strange item | key | amulet | seal | ancient object
tabitha,artifact_relic,6,train,,pending,artifact | relic | object | found something | strange item | key | amulet | seal | ancient object
tabitha,artifact_relic,7,train,,pending,artifact | relic | object | found something | strange item | key | amulet | seal | ancient object
tabitha,artifact_relic,8,train,,pending,artifact | relic | object | found something | strange item | key | amulet | seal | ancient object
tabitha,artifact_relic,9,train,,pending,artifact | relic | object | found something | strange item | key | amulet | seal | ancient object
tabitha,artifact_relic,10,train,,pending,artifact | relic | object | found something | strange item | key | amulet | seal | ancient object
tabitha,artifact_relic,11,train,,pending,artifact | relic | object | found something | strange item | key | amulet | seal | ancient object
tabitha,artifact_relic,12,train,,pending,artifact | relic | object | found something | strange item | key | amulet | seal | ancient object
tabitha,artifact_relic,13,train,,pending,artifact | relic | object | found something | strange item | key | amulet | seal | ancient object
tabitha,artifact_relic,14,train,,pending,artifact | relic | object | found something | strange item | key | amulet | seal | ancient object
tabitha,artifact_relic,15,train,,pending,artifact | relic | object | found something | strange item | key | amulet | seal | ancient object
tabitha,artifact_relic,16,train,,pending,artifact | relic | object | found something | strange item | key | amulet | seal | ancient object
tabitha,artifact_relic,17,train,,pending,artifact | relic | object | found something | strange item | key | amulet | seal | ancient object
tabitha,artifact_relic,18,train,,pending,artifact | relic | object | found something | strange item | key | amulet | seal | ancient object
tabitha,artifact_relic,19,train,,pending,artifact | relic | object | found something | strange item | key | amulet | seal | ancient object
tabitha,artifact_relic,20,train,,pending,artifact | relic | object | found something | strange item | key | amulet | seal | ancient object
tabitha,artifact_relic,21,validation,,pending,artifact | relic | object | found something | strange item | key | amulet | seal | ancient object
tabitha,artifact_relic,22,validation,,pending,artifact | relic | object | found something | strange item | key | amulet | seal | ancient object
tabitha,artifact_relic,23,validation,,pending,artifact | relic | object | found something | strange item | key | amulet | seal | ancient object
tabitha,artifact_relic,24,validation,,pending,artifact | relic | object | found something | strange item | key | amulet | seal | ancient object
tabitha,artifact_relic,25,validation,,pending,artifact | relic | object | found something | strange item | key | amulet | seal | ancient object
tabitha,artifact_relic,26,test,,pending,artifact | relic | object | found something | strange item | key | amulet | seal | ancient object
tabitha,artifact_relic,27,test,,pending,artifact | relic | object | found something | strange item | key | amulet | seal | ancient object
tabitha,artifact_relic,28,test,,pending,artifact | relic | object | found something | strange item | key | amulet | seal | ancient object
tabitha,artifact_relic,29,test,,pending,artifact | relic | object | found something | strange item | key | amulet | seal | ancient object
tabitha,artifact_relic,30,test,,pending,artifact | relic | object | found something | strange item | key | amulet | seal | ancient object
tabitha,scholar_role,1,train,,pending,scholar | ancient glyphs | chronicles | lore | archives | history
tabitha,scholar_role,2,train,,pending,scholar | ancient glyphs | chronicles | lore | archives | history
tabitha,scholar_role,3,train,,pending,scholar | ancient glyphs | chronicles | lore | archives | history
tabitha,scholar_role,4,train,,pending,scholar | ancient glyphs | chronicles | lore | archives | history
tabitha,scholar_role,5,train,,pending,scholar | ancient glyphs | chronicles | lore | archives | history
tabitha,scholar_role,6,train,,pending,scholar | ancient glyphs | chronicles | lore | archives | history
tabitha,scholar_role,7,train,,pending,scholar | ancient glyphs | chronicles | lore | archives | history
tabitha,scholar_role,8,train,,pending,scholar | ancient glyphs | chronicles | lore | archives | history
tabitha,scholar_role,9,train,,pending,scholar | ancient glyphs | chronicles | lore | archives | history
tabitha,scholar_role,10,train,,pending,scholar | ancient glyphs | chronicles | lore | archives | history
tabitha,scholar_role,11,train,,pending,scholar | ancient glyphs | chronicles | lore | archives | history
tabitha,scholar_role,12,train,,pending,scholar | ancient glyphs | chronicles | lore | archives | history
tabitha,scholar_role,13,train,,pending,scholar | ancient glyphs | chronicles | lore | archives | history
tabitha,scholar_role,14,train,,pending,scholar | ancient glyphs | chronicles | lore | archives | history
tabitha,scholar_role,15,train,,pending,scholar | ancient glyphs | chronicles | lore | archives | history
tabitha,scholar_role,16,train,,pending,scholar | ancient glyphs | chronicles | lore | archives | history
tabitha,scholar_role,17,train,,pending,scholar | ancient glyphs | chronicles | lore | archives | history
tabitha,scholar_role,18,train,,pending,scholar | ancient glyphs | chronicles | lore | archives | history
tabitha,scholar_role,19,train,,pending,scholar | ancient glyphs | chronicles | lore | archives | history
tabitha,scholar_role,20,train,,pending,scholar | ancient glyphs | chronicles | lore | archives | history
tabitha,scholar_role,21,validation,,pending,scholar | ancient glyphs | chronicles | lore | archives | history
tabitha,scholar_role,22,validation,,pending,scholar | ancient glyphs | chronicles | lore | archives | history
tabitha,scholar_role,23,validation,,pending,scholar | ancient glyphs | chronicles | lore | archives | history
tabitha,scholar_role,24,validation,,pending,scholar | ancient glyphs | chronicles | lore | archives | history
tabitha,scholar_role,25,validation,,pending,scholar | ancient glyphs | chronicles | lore | archives | history
tabitha,scholar_role,26,test,,pending,scholar | ancient glyphs | chronicles | lore | archives | history
tabitha,scholar_role,27,test,,pending,scholar | ancient glyphs | chronicles | lore | archives | history
tabitha,scholar_role,28,test,,pending,scholar | ancient glyphs | chronicles | lore | archives | history
tabitha,scholar_role,29,test,,pending,scholar | ancient glyphs | chronicles | lore | archives | history
tabitha,scholar_role,30,test,,pending,scholar | ancient glyphs | chronicles | lore | archives | history
tabitha,cataclysm_history,1,train,,pending,cataclysm | cracked seal | great war | ancient disaster | prophecy
tabitha,cataclysm_history,2,train,,pending,cataclysm | cracked seal | great war | ancient disaster | prophecy
tabitha,cataclysm_history,3,train,,pending,cataclysm | cracked seal | great war | ancient disaster | prophecy
tabitha,cataclysm_history,4,train,,pending,cataclysm | cracked seal | great war | ancient disaster | prophecy
tabitha,cataclysm_history,5,train,,pending,cataclysm | cracked seal | great war | ancient disaster | prophecy
tabitha,cataclysm_history,6,train,,pending,cataclysm | cracked seal | great war | ancient disaster | prophecy
tabitha,cataclysm_history,7,train,,pending,cataclysm | cracked seal | great war | ancient disaster | prophecy
tabitha,cataclysm_history,8,train,,pending,cataclysm | cracked seal | great war | ancient disaster | prophecy
tabitha,cataclysm_history,9,train,,pending,cataclysm | cracked seal | great war | ancient disaster | prophecy
tabitha,cataclysm_history,10,train,,pending,cataclysm | cracked seal | great war | ancient disaster | prophecy
tabitha,cataclysm_history,11,train,,pending,cataclysm | cracked seal | great war | ancient disaster | prophecy
tabitha,cataclysm_history,12,train,,pending,cataclysm | cracked seal | great war | ancient disaster | prophecy
tabitha,cataclysm_history,13,train,,pending,cataclysm | cracked seal | great war | ancient disaster | prophecy
tabitha,cataclysm_history,14,train,,pending,cataclysm | cracked seal | great war | ancient disaster | prophecy
tabitha,cataclysm_history,15,train,,pending,cataclysm | cracked seal | great war | ancient disaster | prophecy
tabitha,cataclysm_history,16,train,,pending,cataclysm | cracked seal | great war | ancient disaster | prophecy
tabitha,cataclysm_history,17,train,,pending,cataclysm | cracked seal | great war | ancient disaster | prophecy
tabitha,cataclysm_history,18,train,,pending,cataclysm | cracked seal | great war | ancient disaster | prophecy
tabitha,cataclysm_history,19,train,,pending,cataclysm | cracked seal | great war | ancient disaster | prophecy
tabitha,cataclysm_history,20,train,,pending,cataclysm | cracked seal | great war | ancient disaster | prophecy
tabitha,cataclysm_history,21,validation,,pending,cataclysm | cracked seal | great war | ancient disaster | prophecy
tabitha,cataclysm_history,22,validation,,pending,cataclysm | cracked seal | great war | ancient disaster | prophecy
tabitha,cataclysm_history,23,validation,,pending,cataclysm | cracked seal | great war | ancient disaster | prophecy
tabitha,cataclysm_history,24,validation,,pending,cataclysm | cracked seal | great war | ancient disaster | prophecy
tabitha,cataclysm_history,25,validation,,pending,cataclysm | cracked seal | great war | ancient disaster | prophecy
tabitha,cataclysm_history,26,test,,pending,cataclysm | cracked seal | great war | ancient disaster | prophecy
tabitha,cataclysm_history,27,test,,pending,cataclysm | cracked seal | great war | ancient disaster | prophecy
tabitha,cataclysm_history,28,test,,pending,cataclysm | cracked seal | great war | ancient disaster | prophecy
tabitha,cataclysm_history,29,test,,pending,cataclysm | cracked seal | great war | ancient disaster | prophecy
tabitha,cataclysm_history,30,test,,pending,cataclysm | cracked seal | great war | ancient disaster | prophecy
pip,greeting,1,train,,pending,hello | hi | hey | greetings | who are you | what is your name | pip | morning | afternoon | evening
pip,greeting,2,train,,pending,hello | hi | hey | greetings | who are you | what is your name | pip | morning | afternoon | evening
pip,greeting,3,train,,pending,hello | hi | hey | greetings | who are you | what is your name | pip | morning | afternoon | evening
pip,greeting,4,train,,pending,hello | hi | hey | greetings | who are you | what is your name | pip | morning | afternoon | evening
pip,greeting,5,train,,pending,hello | hi | hey | greetings | who are you | what is your name | pip | morning | afternoon | evening
pip,greeting,6,train,,pending,hello | hi | hey | greetings | who are you | what is your name | pip | morning | afternoon | evening
pip,greeting,7,train,,pending,hello | hi | hey | greetings | who are you | what is your name | pip | morning | afternoon | evening
pip,greeting,8,train,,pending,hello | hi | hey | greetings | who are you | what is your name | pip | morning | afternoon | evening
pip,greeting,9,train,,pending,hello | hi | hey | greetings | who are you | what is your name | pip | morning | afternoon | evening
pip,greeting,10,train,,pending,hello | hi | hey | greetings | who are you | what is your name | pip | morning | afternoon | evening
pip,greeting,11,train,,pending,hello | hi | hey | greetings | who are you | what is your name | pip | morning | afternoon | evening
pip,greeting,12,train,,pending,hello | hi | hey | greetings | who are you | what is your name | pip | morning | afternoon | evening
pip,greeting,13,train,,pending,hello | hi | hey | greetings | who are you | what is your name | pip | morning | afternoon | evening
pip,greeting,14,train,,pending,hello | hi | hey | greetings | who are you | what is your name | pip | morning | afternoon | evening
pip,greeting,15,train,,pending,hello | hi | hey | greetings | who are you | what is your name | pip | morning | afternoon | evening
pip,greeting,16,train,,pending,hello | hi | hey | greetings | who are you | what is your name | pip | morning | afternoon | evening
pip,greeting,17,train,,pending,hello | hi | hey | greetings | who are you | what is your name | pip | morning | afternoon | evening
pip,greeting,18,train,,pending,hello | hi | hey | greetings | who are you | what is your name | pip | morning | afternoon | evening
pip,greeting,19,train,,pending,hello | hi | hey | greetings | who are you | what is your name | pip | morning | afternoon | evening
pip,greeting,20,train,,pending,hello | hi | hey | greetings | who are you | what is your name | pip | morning | afternoon | evening
pip,greeting,21,validation,,pending,hello | hi | hey | greetings | who are you | what is your name | pip | morning | afternoon | evening
pip,greeting,22,validation,,pending,hello | hi | hey | greetings | who are you | what is your name | pip | morning | afternoon | evening
pip,greeting,23,validation,,pending,hello | hi | hey | greetings | who are you | what is your name | pip | morning | afternoon | evening
pip,greeting,24,validation,,pending,hello | hi | hey | greetings | who are you | what is your name | pip | morning | afternoon | evening
pip,greeting,25,validation,,pending,hello | hi | hey | greetings | who are you | what is your name | pip | morning | afternoon | evening
pip,greeting,26,test,,pending,hello | hi | hey | greetings | who are you | what is your name | pip | morning | afternoon | evening
pip,greeting,27,test,,pending,hello | hi | hey | greetings | who are you | what is your name | pip | morning | afternoon | evening
pip,greeting,28,test,,pending,hello | hi | hey | greetings | who are you | what is your name | pip | morning | afternoon | evening
pip,greeting,29,test,,pending,hello | hi | hey | greetings | who are you | what is your name | pip | morning | afternoon | evening
pip,greeting,30,test,,pending,hello | hi | hey | greetings | who are you | what is your name | pip | morning | afternoon | evening
pip,treasure_collection,1,train,,pending,treasure | rock | stone | shiny | collection | pouch | bottle cap | find | trinket | valuables | item
pip,treasure_collection,2,train,,pending,treasure | rock | stone | shiny | collection | pouch | bottle cap | find | trinket | valuables | item
pip,treasure_collection,3,train,,pending,treasure | rock | stone | shiny | collection | pouch | bottle cap | find | trinket | valuables | item
pip,treasure_collection,4,train,,pending,treasure | rock | stone | shiny | collection | pouch | bottle cap | find | trinket | valuables | item
pip,treasure_collection,5,train,,pending,treasure | rock | stone | shiny | collection | pouch | bottle cap | find | trinket | valuables | item
pip,treasure_collection,6,train,,pending,treasure | rock | stone | shiny | collection | pouch | bottle cap | find | trinket | valuables | item
pip,treasure_collection,7,train,,pending,treasure | rock | stone | shiny | collection | pouch | bottle cap | find | trinket | valuables | item
pip,treasure_collection,8,train,,pending,treasure | rock | stone | shiny | collection | pouch | bottle cap | find | trinket | valuables | item
pip,treasure_collection,9,train,,pending,treasure | rock | stone | shiny | collection | pouch | bottle cap | find | trinket | valuables | item
pip,treasure_collection,10,train,,pending,treasure | rock | stone | shiny | collection | pouch | bottle cap | find | trinket | valuables | item
pip,treasure_collection,11,train,,pending,treasure | rock | stone | shiny | collection | pouch | bottle cap | find | trinket | valuables | item
pip,treasure_collection,12,train,,pending,treasure | rock | stone | shiny | collection | pouch | bottle cap | find | trinket | valuables | item
pip,treasure_collection,13,train,,pending,treasure | rock | stone | shiny | collection | pouch | bottle cap | find | trinket | valuables | item
pip,treasure_collection,14,train,,pending,treasure | rock | stone | shiny | collection | pouch | bottle cap | find | trinket | valuables | item
pip,treasure_collection,15,train,,pending,treasure | rock | stone | shiny | collection | pouch | bottle cap | find | trinket | valuables | item
pip,treasure_collection,16,train,,pending,treasure | rock | stone | shiny | collection | pouch | bottle cap | find | trinket | valuables | item
pip,treasure_collection,17,train,,pending,treasure | rock | stone | shiny | collection | pouch | bottle cap | find | trinket | valuables | item
pip,treasure_collection,18,train,,pending,treasure | rock | stone | shiny | collection | pouch | bottle cap | find | trinket | valuables | item
pip,treasure_collection,19,train,,pending,treasure | rock | stone | shiny | collection | pouch | bottle cap | find | trinket | valuables | item
pip,treasure_collection,20,train,,pending,treasure | rock | stone | shiny | collection | pouch | bottle cap | find | trinket | valuables | item
pip,treasure_collection,21,validation,,pending,treasure | rock | stone | shiny | collection | pouch | bottle cap | find | trinket | valuables | item
pip,treasure_collection,22,validation,,pending,treasure | rock | stone | shiny | collection | pouch | bottle cap | find | trinket | valuables | item
pip,treasure_collection,23,validation,,pending,treasure | rock | stone | shiny | collection | pouch | bottle cap | find | trinket | valuables | item
pip,treasure_collection,24,validation,,pending,treasure | rock | stone | shiny | collection | pouch | bottle cap | find | trinket | valuables | item
pip,treasure_collection,25,validation,,pending,treasure | rock | stone | shiny | collection | pouch | bottle cap | find | trinket | valuables | item
pip,treasure_collection,26,test,,pending,treasure | rock | stone | shiny | collection | pouch | bottle cap | find | trinket | valuables | item
pip,treasure_collection,27,test,,pending,treasure | rock | stone | shiny | collection | pouch | bottle cap | find | trinket | valuables | item
pip,treasure_collection,28,test,,pending,treasure | rock | stone | shiny | collection | pouch | bottle cap | find | trinket | valuables | item
pip,treasure_collection,29,test,,pending,treasure | rock | stone | shiny | collection | pouch | bottle cap | find | trinket | valuables | item
pip,treasure_collection,30,test,,pending,treasure | rock | stone | shiny | collection | pouch | bottle cap | find | trinket | valuables | item
pip,adventure_explore,1,train,,pending,adventure | explore | quest | journey | ruins | dungeon | travel | hero | monster | fight | sword
pip,adventure_explore,2,train,,pending,adventure | explore | quest | journey | ruins | dungeon | travel | hero | monster | fight | sword
pip,adventure_explore,3,train,,pending,adventure | explore | quest | journey | ruins | dungeon | travel | hero | monster | fight | sword
pip,adventure_explore,4,train,,pending,adventure | explore | quest | journey | ruins | dungeon | travel | hero | monster | fight | sword
pip,adventure_explore,5,train,,pending,adventure | explore | quest | journey | ruins | dungeon | travel | hero | monster | fight | sword
pip,adventure_explore,6,train,,pending,adventure | explore | quest | journey | ruins | dungeon | travel | hero | monster | fight | sword
pip,adventure_explore,7,train,,pending,adventure | explore | quest | journey | ruins | dungeon | travel | hero | monster | fight | sword
pip,adventure_explore,8,train,,pending,adventure | explore | quest | journey | ruins | dungeon | travel | hero | monster | fight | sword
pip,adventure_explore,9,train,,pending,adventure | explore | quest | journey | ruins | dungeon | travel | hero | monster | fight | sword
pip,adventure_explore,10,train,,pending,adventure | explore | quest | journey | ruins | dungeon | travel | hero | monster | fight | sword
pip,adventure_explore,11,train,,pending,adventure | explore | quest | journey | ruins | dungeon | travel | hero | monster | fight | sword
pip,adventure_explore,12,train,,pending,adventure | explore | quest | journey | ruins | dungeon | travel | hero | monster | fight | sword
pip,adventure_explore,13,train,,pending,adventure | explore | quest | journey | ruins | dungeon | travel | hero | monster | fight | sword
pip,adventure_explore,14,train,,pending,adventure | explore | quest | journey | ruins | dungeon | travel | hero | monster | fight | sword
pip,adventure_explore,15,train,,pending,adventure | explore | quest | journey | ruins | dungeon | travel | hero | monster | fight | sword
pip,adventure_explore,16,train,,pending,adventure | explore | quest | journey | ruins | dungeon | travel | hero | monster | fight | sword
pip,adventure_explore,17,train,,pending,adventure | explore | quest | journey | ruins | dungeon | travel | hero | monster | fight | sword
pip,adventure_explore,18,train,,pending,adventure | explore | quest | journey | ruins | dungeon | travel | hero | monster | fight | sword
pip,adventure_explore,19,train,,pending,adventure | explore | quest | journey | ruins | dungeon | travel | hero | monster | fight | sword
pip,adventure_explore,20,train,,pending,adventure | explore | quest | journey | ruins | dungeon | travel | hero | monster | fight | sword
pip,adventure_explore,21,validation,,pending,adventure | explore | quest | journey | ruins | dungeon | travel | hero | monster | fight | sword
pip,adventure_explore,22,validation,,pending,adventure | explore | quest | journey | ruins | dungeon | travel | hero | monster | fight | sword
pip,adventure_explore,23,validation,,pending,adventure | explore | quest | journey | ruins | dungeon | travel | hero | monster | fight | sword
pip,adventure_explore,24,validation,,pending,adventure | explore | quest | journey | ruins | dungeon | travel | hero | monster | fight | sword
pip,adventure_explore,25,validation,,pending,adventure | explore | quest | journey | ruins | dungeon | travel | hero | monster | fight | sword
pip,adventure_explore,26,test,,pending,adventure | explore | quest | journey | ruins | dungeon | travel | hero | monster | fight | sword
pip,adventure_explore,27,test,,pending,adventure | explore | quest | journey | ruins | dungeon | travel | hero | monster | fight | sword
pip,adventure_explore,28,test,,pending,adventure | explore | quest | journey | ruins | dungeon | travel | hero | monster | fight | sword
pip,adventure_explore,29,test,,pending,adventure | explore | quest | journey | ruins | dungeon | travel | hero | monster | fight | sword
pip,adventure_explore,30,test,,pending,adventure | explore | quest | journey | ruins | dungeon | travel | hero | monster | fight | sword
pip,family_parents,1,train,,pending,family | parents | mom | dad | stall | market | chores | help | home | produce
pip,family_parents,2,train,,pending,family | parents | mom | dad | stall | market | chores | help | home | produce
pip,family_parents,3,train,,pending,family | parents | mom | dad | stall | market | chores | help | home | produce
pip,family_parents,4,train,,pending,family | parents | mom | dad | stall | market | chores | help | home | produce
pip,family_parents,5,train,,pending,family | parents | mom | dad | stall | market | chores | help | home | produce
pip,family_parents,6,train,,pending,family | parents | mom | dad | stall | market | chores | help | home | produce
pip,family_parents,7,train,,pending,family | parents | mom | dad | stall | market | chores | help | home | produce
pip,family_parents,8,train,,pending,family | parents | mom | dad | stall | market | chores | help | home | produce
pip,family_parents,9,train,,pending,family | parents | mom | dad | stall | market | chores | help | home | produce
pip,family_parents,10,train,,pending,family | parents | mom | dad | stall | market | chores | help | home | produce
pip,family_parents,11,train,,pending,family | parents | mom | dad | stall | market | chores | help | home | produce
pip,family_parents,12,train,,pending,family | parents | mom | dad | stall | market | chores | help | home | produce
pip,family_parents,13,train,,pending,family | parents | mom | dad | stall | market | chores | help | home | produce
pip,family_parents,14,train,,pending,family | parents | mom | dad | stall | market | chores | help | home | produce
pip,family_parents,15,train,,pending,family | parents | mom | dad | stall | market | chores | help | home | produce
pip,family_parents,16,train,,pending,family | parents | mom | dad | stall | market | chores | help | home | produce
pip,family_parents,17,train,,pending,family | parents | mom | dad | stall | market | chores | help | home | produce
pip,family_parents,18,train,,pending,family | parents | mom | dad | stall | market | chores | help | home | produce
pip,family_parents,19,train,,pending,family | parents | mom | dad | stall | market | chores | help | home | produce
pip,family_parents,20,train,,pending,family | parents | mom | dad | stall | market | chores | help | home | produce
pip,family_parents,21,validation,,pending,family | parents | mom | dad | stall | market | chores | help | home | produce
pip,family_parents,22,validation,,pending,family | parents | mom | dad | stall | market | chores | help | home | produce
pip,family_parents,23,validation,,pending,family | parents | mom | dad | stall | market | chores | help | home | produce
pip,family_parents,24,validation,,pending,family | parents | mom | dad | stall | market | chores | help | home | produce
pip,family_parents,25,validation,,pending,family | parents | mom | dad | stall | market | chores | help | home | produce
pip,family_parents,26,test,,pending,family | parents | mom | dad | stall | market | chores | help | home | produce
pip,family_parents,27,test,,pending,family | parents | mom | dad | stall | market | chores | help | home | produce
pip,family_parents,28,test,,pending,family | parents | mom | dad | stall | market | chores | help | home | produce
pip,family_parents,29,test,,pending,family | parents | mom | dad | stall | market | chores | help | home | produce
pip,family_parents,30,test,,pending,family | parents | mom | dad | stall | market | chores | help | home | produce
pip,animals_bugs,1,train,,pending,animal | animals | bug | bugs | beetle | frog | toad | cat | dog | goat | chicken | creatures
pip,animals_bugs,2,train,,pending,animal | animals | bug | bugs | beetle | frog | toad | cat | dog | goat | chicken | creatures
pip,animals_bugs,3,train,,pending,animal | animals | bug | bugs | beetle | frog | toad | cat | dog | goat | chicken | creatures
pip,animals_bugs,4,train,,pending,animal | animals | bug | bugs | beetle | frog | toad | cat | dog | goat | chicken | creatures
pip,animals_bugs,5,train,,pending,animal | animals | bug | bugs | beetle | frog | toad | cat | dog | goat | chicken | creatures
pip,animals_bugs,6,train,,pending,animal | animals | bug | bugs | beetle | frog | toad | cat | dog | goat | chicken | creatures
pip,animals_bugs,7,train,,pending,animal | animals | bug | bugs | beetle | frog | toad | cat | dog | goat | chicken | creatures
pip,animals_bugs,8,train,,pending,animal | animals | bug | bugs | beetle | frog | toad | cat | dog | goat | chicken | creatures
pip,animals_bugs,9,train,,pending,animal | animals | bug | bugs | beetle | frog | toad | cat | dog | goat | chicken | creatures
pip,animals_bugs,10,train,,pending,animal | animals | bug | bugs | beetle | frog | toad | cat | dog | goat | chicken | creatures
pip,animals_bugs,11,train,,pending,animal | animals | bug | bugs | beetle | frog | toad | cat | dog | goat | chicken | creatures
pip,animals_bugs,12,train,,pending,animal | animals | bug | bugs | beetle | frog | toad | cat | dog | goat | chicken | creatures
pip,animals_bugs,13,train,,pending,animal | animals | bug | bugs | beetle | frog | toad | cat | dog | goat | chicken | creatures
pip,animals_bugs,14,train,,pending,animal | animals | bug | bugs | beetle | frog | toad | cat | dog | goat | chicken | creatures
pip,animals_bugs,15,train,,pending,animal | animals | bug | bugs | beetle | frog | toad | cat | dog | goat | chicken | creatures
pip,animals_bugs,16,train,,pending,animal | animals | bug | bugs | beetle | frog | toad | cat | dog | goat | chicken | creatures
pip,animals_bugs,17,train,,pending,animal | animals | bug | bugs | beetle | frog | toad | cat | dog | goat | chicken | creatures
