gem_id,meaning_representation,target,references
viggo-challenge_train_10_percent-341,"recommend(name[The Wolf Among Us], player_perspective[third person])","Speaking of third person perspective games, have you played The Wolf Among Us?","['Speaking of third person perspective games, have you played The Wolf Among Us?']"
viggo-challenge_train_10_percent-342,"recommend(name[Super Mario World], esrb[E (for Everyone)], has_multiplayer[yes])","Since you like playing multiplayer games rated E (for Everyone), have you ever tried Super Mario World?","['Since you like playing multiplayer games rated E (for Everyone), have you ever tried Super Mario World?']"
viggo-challenge_train_10_percent-343,"recommend(name[Call of Duty: Advanced Warfare], developer[Sledgehammer Games], has_multiplayer[yes])","Have you heard of Call of Duty: Advanced Warfare? Sledgehammer Games made it, it's a pretty fun multiplayer game.","[""Have you heard of Call of Duty: Advanced Warfare? Sledgehammer Games made it, it's a pretty fun multiplayer game.""]"
viggo-challenge_train_10_percent-344,"recommend(name[Sid Meier's Civilization V], available_on_steam[yes])",I know you got some Steam credits for your birthday. Have you tried Sid Meier's Civilization V yet?,"[""I know you got some Steam credits for your birthday. Have you tried Sid Meier's Civilization V yet?""]"
viggo-challenge_train_10_percent-345,"recommend(name[Assetto Corsa], developer[Kunos Simulazioni], esrb[E (for Everyone)])",A game developed by Kunos Simulazioni rated E (for Everyone) that I enjoyed was Assetto Corsa. Have you played it?,['A game developed by Kunos Simulazioni rated E (for Everyone) that I enjoyed was Assetto Corsa. Have you played it?']
viggo-challenge_train_10_percent-346,"recommend(name[Resident Evil 4], genres[action-adventure, shooter], platforms[Nintendo])","Speaking of Nintendo action-adventure shooter games, have you heard of Resident Evil 4?","['Speaking of Nintendo action-adventure shooter games, have you heard of Resident Evil 4?']"
viggo-challenge_train_10_percent-347,"recommend(name[NBA 2K16], player_perspective[third person])","Since you're into third person games, I bet you'd love NBA 2K16. Do you know anything about it?","[""Since you're into third person games, I bet you'd love NBA 2K16. Do you know anything about it?""]"
viggo-challenge_train_10_percent-348,"recommend(name[NBA 2K16], has_multiplayer[yes])",Have you tried playing the multiplayer game NBA 2K16? You can play with your friends.,['Have you tried playing the multiplayer game NBA 2K16? You can play with your friends.']
viggo-challenge_train_10_percent-349,"recommend(name[Super Mario World], developer[Nintendo EAD], has_multiplayer[yes])",Do you know of Super Mario World? It's this great multiplayer game from Nintendo EAD.,"[""Do you know of Super Mario World? It's this great multiplayer game from Nintendo EAD.""]"
viggo-challenge_train_10_percent-350,"recommend(name[RollerCoaster Tycoon], genres[simulation, strategy], platforms[PC])",I know you game on a PC. Have you ever heard about the simulation strategy game RollerCoaster Tycoon?,['I know you game on a PC. Have you ever heard about the simulation strategy game RollerCoaster Tycoon?']
viggo-challenge_train_10_percent-351,"recommend(name[Assetto Corsa], developer[Kunos Simulazioni], player_perspective[first person])","While we're on the subject of first person games made by Kunos Simulazioni, have you ever played Assetto Corsa?","[""While we're on the subject of first person games made by Kunos Simulazioni, have you ever played Assetto Corsa?""]"
viggo-challenge_train_10_percent-352,"recommend(name[Stronghold 2], esrb[T (for Teen)], genres[real-time strategy, simulation])","A Teen-rated real-time strategy, sim that I enjoyed was Stronghold 2. Have you played it?","['A Teen-rated real-time strategy, sim that I enjoyed was Stronghold 2. Have you played it?']"
viggo-challenge_train_10_percent-353,"recommend(name[Outlast II], release_year[2017], developer[Red Barrels])","Since you're into newer games from 2017, have you heard of Outlast II by Red Barrels?","[""Since you're into newer games from 2017, have you heard of Outlast II by Red Barrels?""]"
viggo-challenge_train_10_percent-354,"request(player_perspective[first person], specifier[exhilarating])","I'm looking for a game from a first person perspective that is really exhilarating, is there one you would recommend to me?","[""I'm looking for a game from a first person perspective that is really exhilarating, is there one you would recommend to me?""]"
viggo-challenge_train_10_percent-355,"request(genres[sport], specifier[in-depth])",Are there any in-depth sports games that you've played lately?,"[""Are there any in-depth sports games that you've played lately?""]"
viggo-challenge_train_10_percent-356,request(specifier[surprising]),What's a game whose quality you found surprising?,"[""What's a game whose quality you found surprising?""]"
viggo-challenge_train_10_percent-357,"request(has_multiplayer[no], specifier[epic])",What's one epic single-player game you can think of?,"[""What's one epic single-player game you can think of?""]"
viggo-challenge_train_10_percent-358,"request(platforms[Xbox], specifier[easiest])",What's the easiest game you know of on Xbox?,"[""What's the easiest game you know of on Xbox?""]"
viggo-challenge_train_10_percent-359,"request(release_year[2009], specifier[other])",What other game from 2009 have you enjoyed?,['What other game from 2009 have you enjoyed?']
viggo-challenge_train_10_percent-360,"request(available_on_steam[yes], specifier[cheap])",What's a cheap game I can get on Steam right now?,"[""What's a cheap game I can get on Steam right now?""]"
viggo-challenge_train_10_percent-361,"request(release_year[2014], specifier[disappointing])",Did you find any games in 2014 disappointing?,['Did you find any games in 2014 disappointing?']
viggo-challenge_train_10_percent-362,request(specifier[limiting]),What game have you played with a limiting storyline?,['What game have you played with a limiting storyline?']
viggo-challenge_train_10_percent-363,"request(developer[Hazelight Studios], specifier[classic])",What do you think is the most classic game made by Hazelight Studios?,['What do you think is the most classic game made by Hazelight Studios?']
viggo-challenge_train_10_percent-364,request(specifier[last]),What is the last game you played?,['What is the last game you played?']
viggo-challenge_train_10_percent-365,request(specifier[worst looking]),What's the worst looking game you've played recently?,"[""What's the worst looking game you've played recently?""]"
viggo-challenge_train_10_percent-366,"request(esrb[E 10+ (for Everyone 10 and Older)], specifier[frightening])",Are there any E 10+ rated frightening games?,['Are there any E 10+ rated frightening games?']
viggo-challenge_train_10_percent-367,"request(developer[Valve Corporation], specifier[funny])",Do you know of a funny game developed by Valve Corporation?,['Do you know of a funny game developed by Valve Corporation?']
viggo-challenge_train_10_percent-368,request(specifier[cheap]),Have you played any cheap games that you enjoyed?,['Have you played any cheap games that you enjoyed?']
viggo-challenge_train_10_percent-369,request(specifier[rewarding]),Is their a video game you know of that felt very rewarding to play?,['Is their a video game you know of that felt very rewarding to play?']
viggo-challenge_train_10_percent-370,"request(release_year[2011], specifier[best looking])",What would you say is the best looking game that came out in 2011?,['What would you say is the best looking game that came out in 2011?']
viggo-challenge_train_10_percent-371,"request(available_on_steam[yes], specifier[cheap])",What cheap game that's on Steam right now would you suggest?,"[""What cheap game that's on Steam right now would you suggest?""]"
viggo-challenge_train_10_percent-372,"request(genres[text adventure], specifier[immersive])",Is the a text adventure game you know of that you thought was immersive?,['Is the a text adventure game you know of that you thought was immersive?']
viggo-challenge_train_10_percent-373,request(specifier[cheap]),What good cheap games have just come out?,['What good cheap games have just come out?']
viggo-challenge_train_10_percent-374,"request(genres[driving/racing], specifier[complicated])",What would you say is a good example of a complicated driving/racing game?,['What would you say is a good example of a complicated driving/racing game?']
viggo-challenge_train_10_percent-375,"request(platforms[PC], specifier[quirky])",Do you know of any quirky PC games?,['Do you know of any quirky PC games?']
viggo-challenge_train_10_percent-376,request(specifier[bizarre]),Have you ever encountered a video game that struck you as plain bizarre?,['Have you ever encountered a video game that struck you as plain bizarre?']
viggo-challenge_train_10_percent-377,"request(release_year[2009], specifier[other])",So what other game from 2009 did you want to talk about?,['So what other game from 2009 did you want to talk about?']
viggo-challenge_train_10_percent-378,request(specifier[oldest]),What's the oldest video game you ever played?,"[""What's the oldest video game you ever played?""]"
viggo-challenge_train_10_percent-379,request(specifier[quick-to-learn]),Do you know of any quick-to-learn games?,['Do you know of any quick-to-learn games?']
viggo-challenge_train_10_percent-380,request(specifier[unfair]),What's a game you found rather unfair recently?,"[""What's a game you found rather unfair recently?""]"
viggo-challenge_train_10_percent-381,request(specifier[cheerful]),Is there a nice cheerful game you can remember playing?,['Is there a nice cheerful game you can remember playing?']
viggo-challenge_train_10_percent-382,"request(available_on_steam[yes], specifier[challenging])",What's a good challenging game you know of that's available on Steam?,"[""What's a good challenging game you know of that's available on Steam?""]"
viggo-challenge_train_10_percent-383,"request(esrb[M (for Mature)], specifier[gritty])",Have you played any gritty M rated games lately?,['Have you played any gritty M rated games lately?']
viggo-challenge_train_10_percent-384,"request(developer[Red Entertainment Corporation], specifier[newest])",Do you know what the newest game that Red Entertainment Corporation made is?,['Do you know what the newest game that Red Entertainment Corporation made is?']
viggo-challenge_train_10_percent-385,"request(genres[driving/racing], specifier[complicated])",Are there any complicated driving/racing games you know of? I'd love to try one out.,"[""Are there any complicated driving/racing games you know of? I'd love to try one out.""]"
viggo-challenge_train_10_percent-386,"request(platforms[PlayStation], specifier[weirdest])",So what's the weirdest game you got for the PlayStation?,"[""So what's the weirdest game you got for the PlayStation?""]"
viggo-challenge_train_10_percent-387,request_attribute(has_linux_release[]),Is Linux your OS for gaming?,['Is Linux your OS for gaming?']
viggo-challenge_train_10_percent-388,request_attribute(platforms[]),"I'm curious, do you mostly game on a single platform?","[""I'm curious, do you mostly game on a single platform?""]"
viggo-challenge_train_10_percent-389,request_attribute(available_on_steam[]),Do you mostly play games on Steam?,['Do you mostly play games on Steam?']
viggo-challenge_train_10_percent-390,request_attribute(developer[]),Who are your favorite video game developers?,['Who are your favorite video game developers?']
viggo-challenge_train_10_percent-391,request_attribute(player_perspective[]),What player perspective type do you like most?,['What player perspective type do you like most?']
viggo-challenge_train_10_percent-392,request_attribute(has_linux_release[]),Do you have any experience with gaming on a Linux system?,['Do you have any experience with gaming on a Linux system?']
viggo-challenge_train_10_percent-393,request_attribute(player_perspective[]),Do you prefer any specific player perspective over the others when you play games?,['Do you prefer any specific player perspective over the others when you play games?']
viggo-challenge_train_10_percent-394,request_attribute(developer[]),Is there a specific video game developer you prefer?,['Is there a specific video game developer you prefer?']
viggo-challenge_train_10_percent-395,request_attribute(release_year[]),Which year do you think was the best for games?,['Which year do you think was the best for games?']
viggo-challenge_train_10_percent-396,"request_explanation(release_year[2004], esrb[M (for Mature)], rating[excellent])",What do you think makes M rated games from 2004 so great?,['What do you think makes M rated games from 2004 so great?']
viggo-challenge_train_10_percent-397,"request_explanation(developer[Telltale Games], rating[good])",What is it about Telltale Games' that you think are good?,"[""What is it about Telltale Games' that you think are good?""]"
viggo-challenge_train_10_percent-398,"request_explanation(esrb[M (for Mature)], rating[excellent])",Why do you love M rated games so much?,['Why do you love M rated games so much?']
viggo-challenge_train_10_percent-399,"request_explanation(rating[average], platforms[PlayStation])",So what is it about PlayStation games that causes you to find them so average?,['So what is it about PlayStation games that causes you to find them so average?']
viggo-challenge_train_10_percent-400,"request_explanation(developer[Blizzard North], rating[good], has_mac_release[yes])",What is it about the Blizzard North games that have gotten a Mac release that you find enjoyable?,['What is it about the Blizzard North games that have gotten a Mac release that you find enjoyable?']
viggo-challenge_train_10_percent-401,"request_explanation(rating[poor], player_perspective[bird view], has_multiplayer[yes])",Why do you not like multiplayer games with a bird view perspective?,['Why do you not like multiplayer games with a bird view perspective?']
viggo-challenge_train_10_percent-402,"request_explanation(rating[excellent], has_linux_release[no], has_mac_release[no])",Why do you think the games that have neither a Linux nor a Mac release tend to be so superior?,['Why do you think the games that have neither a Linux nor a Mac release tend to be so superior?']
viggo-challenge_train_10_percent-403,"request_explanation(developer[Blizzard North], rating[good], has_mac_release[yes])",What do you enjoy about Blizzard North's Mac games?,"[""What do you enjoy about Blizzard North's Mac games?""]"
viggo-challenge_train_10_percent-404,"request_explanation(esrb[T (for Teen)], rating[excellent], has_multiplayer[no])",What do you find so amazing about T rated single-player games?,['What do you find so amazing about T rated single-player games?']
viggo-challenge_train_10_percent-405,"request_explanation(developer[Valve Corporation], rating[excellent], has_multiplayer[no])",What is it about single-player games made by Valve Corporation that you find so attractive?,['What is it about single-player games made by Valve Corporation that you find so attractive?']
viggo-challenge_train_10_percent-406,"request_explanation(rating[poor], has_multiplayer[no], platforms[PC])",Why is it that you don't like single-player only PC games?,"[""Why is it that you don't like single-player only PC games?""]"
viggo-challenge_train_10_percent-407,"request_explanation(rating[excellent], genres[action-adventure, shooter])",So why are action-adventure shooters some of your favorite games?,['So why are action-adventure shooters some of your favorite games?']
viggo-challenge_train_10_percent-408,"request_explanation(esrb[E 10+ (for Everyone 10 and Older)], rating[good], has_mac_release[yes])",What do you like about E 10+ games released on Mac?,['What do you like about E 10+ games released on Mac?']
viggo-challenge_train_10_percent-409,"request_explanation(rating[good], genres[adventure, point-and-click])",Why do you enjoy point and click adventure games so much?,['Why do you enjoy point and click adventure games so much?']
viggo-challenge_train_10_percent-410,"request_explanation(esrb[M (for Mature)], rating[excellent])",What is it about M rated games that you find so excellent?,['What is it about M rated games that you find so excellent?']
viggo-challenge_train_10_percent-411,"request_explanation(rating[good], player_perspective[third person], has_multiplayer[no])",How is the third person perspective enjoyable in single-player games?,['How is the third person perspective enjoyable in single-player games?']
viggo-challenge_train_10_percent-412,"request_explanation(developer[Codemasters Southam], rating[average], platforms[PlayStation])",What is it about Codemasters Southam's PlayStation games that makes you say they're just average?,"[""What is it about Codemasters Southam's PlayStation games that makes you say they're just average?""]"
viggo-challenge_train_10_percent-413,"request_explanation(rating[average], has_linux_release[no], has_mac_release[no])",Why do you feel unenthusiastic about games without a Mac or Linux release?,['Why do you feel unenthusiastic about games without a Mac or Linux release?']
viggo-challenge_train_10_percent-414,"request_explanation(release_year[2010], developer[Firaxis Games], rating[good])",What do you enjoy about Firaxis Games' 2010 catalog?,"[""What do you enjoy about Firaxis Games' 2010 catalog?""]"
viggo-challenge_train_10_percent-415,"request_explanation(rating[excellent], platforms[PC])",Why do you love playing games on the PC more than any other platforms?,['Why do you love playing games on the PC more than any other platforms?']
viggo-challenge_train_10_percent-416,"request_explanation(developer[Tarsier Studios], rating[good])",What do you enjoy about Tarsier Studios' games?,"[""What do you enjoy about Tarsier Studios' games?""]"
viggo-challenge_train_10_percent-417,"request_explanation(rating[good], genres[adventure, platformer, puzzle])","I'm curious, what is it about adventure puzzle platformers that you enjoy?","[""I'm curious, what is it about adventure puzzle platformers that you enjoy?""]"
viggo-challenge_train_10_percent-418,"request_explanation(rating[good], has_multiplayer[yes])",You like multiplayer games quite a bit. Can you tell me why that is?,['You like multiplayer games quite a bit. Can you tell me why that is?']
viggo-challenge_train_10_percent-419,"request_explanation(rating[good], player_perspective[third person])",What do you like about third person games?,['What do you like about third person games?']
viggo-challenge_train_10_percent-420,"request_explanation(developer[Tarsier Studios], rating[good], platforms[PlayStation])",What do you think it is about the PlayStation games developed by Tarsier Studios that makes them fun to play?,['What do you think it is about the PlayStation games developed by Tarsier Studios that makes them fun to play?']
viggo-challenge_train_10_percent-421,"request_explanation(rating[average], genres[driving/racing, simulation], player_perspective[first person])",Why do you find first person driving/racing simulators to be just okay?,['Why do you find first person driving/racing simulators to be just okay?']
viggo-challenge_train_10_percent-422,"request_explanation(rating[good], genres[driving/racing, simulation, sport], player_perspective[third person])",Why do you like a third person perspective in sport racing simulators?,['Why do you like a third person perspective in sport racing simulators?']
viggo-challenge_train_10_percent-423,"request_explanation(esrb[E (for Everyone)], rating[average], genres[action, strategy])",Why do you think that E rated action strategy games tend to be merely okay in your view?,['Why do you think that E rated action strategy games tend to be merely okay in your view?']
viggo-challenge_train_10_percent-424,"request_explanation(rating[excellent], genres[action-adventure, shooter], player_perspective[third person])","If you don't mind me asking, why are third person action-adventure shooters some of your favorite games of all time?","[""If you don't mind me asking, why are third person action-adventure shooters some of your favorite games of all time?""]"
viggo-challenge_train_10_percent-425,"request_explanation(rating[excellent], player_perspective[third person], available_on_steam[yes])",Can you tell me why you have such a strong preference for third person perspective games available on Steam?,['Can you tell me why you have such a strong preference for third person perspective games available on Steam?']
viggo-challenge_train_10_percent-426,"request_explanation(rating[average], genres[sport], player_perspective[third person])",Why is it that you feel third person sports games are overall just average?,['Why is it that you feel third person sports games are overall just average?']
viggo-challenge_train_10_percent-427,"suggest(name[Max Payne], release_year[2001], developer[Remedy Entertainment])","Do you enjoy games from 2001, like Remedy Entertainment's Max Payne?","[""Do you enjoy games from 2001, like Remedy Entertainment's Max Payne?""]"
viggo-challenge_train_10_percent-428,"suggest(name[BioShock], esrb[M (for Mature)], platforms[PC])","If you don't mind me asking, do you play M rated games for the PC, such as BioShock?","[""If you don't mind me asking, do you play M rated games for the PC, such as BioShock?""]"
viggo-challenge_train_10_percent-429,"suggest(name[Tony Hawk's Pro Skater 3], esrb[T (for Teen)], has_multiplayer[yes])",Are you a fan of multiplayer teen games like Tony Hawk's Pro Skater 3?,"[""Are you a fan of multiplayer teen games like Tony Hawk's Pro Skater 3?""]"
viggo-challenge_train_10_percent-430,"suggest(name[Metro 2033], genres[action, role-playing, shooter], has_multiplayer[no])","Do you enjoy role-playing action shooter games that have no multiplayer option, such as Metro 2033?","['Do you enjoy role-playing action shooter games that have no multiplayer option, such as Metro 2033?']"
viggo-challenge_train_10_percent-431,"suggest(name[Worms: Reloaded], developer[Team17 Digital Ltd], available_on_steam[yes])","Have you played any of Team17 Digital Ltd's lineup of games on Steam, such as Worms: Reloaded?","[""Have you played any of Team17 Digital Ltd's lineup of games on Steam, such as Worms: Reloaded?""]"
viggo-challenge_train_10_percent-432,"suggest(name[The Witcher 3: Wild Hunt], release_year[2015], esrb[M (for Mature)])",How do you feel about M rated games from 2015 like The Witcher 3: Wild Hunt?,['How do you feel about M rated games from 2015 like The Witcher 3: Wild Hunt?']
viggo-challenge_train_10_percent-433,"suggest(name[Metro 2033], release_year[2010], platforms[Xbox])","I'm wondering, have you played any 2010 Xbox games, like for example Metro 2033?","[""I'm wondering, have you played any 2010 Xbox games, like for example Metro 2033?""]"
viggo-challenge_train_10_percent-434,"suggest(name[Bus Driver], release_year[2014], genres[driving/racing, indie, simulation])",Did you enjoy playing the 2014 indie racing simulator Bus Driver?,['Did you enjoy playing the 2014 indie racing simulator Bus Driver?']
viggo-challenge_train_10_percent-435,"suggest(name[Might & Magic: Heroes VI], developer[Black Hole Entertainment])","Tell me, have you tried any games from Black Hole Entertainment, like that Might & Magic: Heroes VI?","['Tell me, have you tried any games from Black Hole Entertainment, like that Might & Magic: Heroes VI?']"
viggo-challenge_train_10_percent-436,"suggest(name[Portal 2], developer[Valve Corporation])","I was wondering something, have you played any of the games developed by Valve Corporation, such as Portal 2?","['I was wondering something, have you played any of the games developed by Valve Corporation, such as Portal 2?']"
viggo-challenge_train_10_percent-437,"suggest(name[Age of Empires II: The Age of Kings], developer[Ensemble Studios])","I was curious, have you played any games made by Ensemble Studios, such as Age of Empires II: The Age of Kings?","['I was curious, have you played any games made by Ensemble Studios, such as Age of Empires II: The Age of Kings?']"
viggo-challenge_train_10_percent-438,"suggest(name[NBA 2K16], esrb[E 10+ (for Everyone 10 and Older)], genres[sport])","Do you also like sports games rated E 10+ (for Everyone 10 and Older), such as NBA 2K16?","['Do you also like sports games rated E 10+ (for Everyone 10 and Older), such as NBA 2K16?']"
viggo-challenge_train_10_percent-439,"suggest(name[Age of Empires II: The Age of Kings], player_perspective[bird view])","Do you have any experience playing games with a bird view perspective, like Age of Empires II: The Age of Kings?","['Do you have any experience playing games with a bird view perspective, like Age of Empires II: The Age of Kings?']"
viggo-challenge_train_10_percent-440,"suggest(name[Bus Driver], esrb[E (for Everyone)], available_on_steam[yes])","Have you played any of the E rated games that are available on Steam, like Bus Driver?","['Have you played any of the E rated games that are available on Steam, like Bus Driver?']"
viggo-challenge_train_10_percent-441,"suggest(name[The Witcher 3: Wild Hunt], genres[action-adventure, role-playing], player_perspective[third person])","Are third person action-adventure RPGs, like The Witcher 3: Wild Hunt, something you enjoy?","['Are third person action-adventure RPGs, like The Witcher 3: Wild Hunt, something you enjoy?']"
viggo-challenge_train_10_percent-442,"suggest(name[RollerCoaster Tycoon], release_year[1999], platforms[PC])","Are you also into PC games from 1999, like RollerCoaster Tycoon?","['Are you also into PC games from 1999, like RollerCoaster Tycoon?']"
viggo-challenge_train_10_percent-443,"suggest(name[Super Bomberman], esrb[E (for Everyone)], player_perspective[bird view])","Do you like bird's eye view games rated E (for Everyone), such as Super Bomberman?","[""Do you like bird's eye view games rated E (for Everyone), such as Super Bomberman?""]"
viggo-challenge_train_10_percent-444,"suggest(name[The Witcher 3: Wild Hunt], release_year[2015], esrb[M (for Mature)])","Have you played any M rated games that came out in the year 2015, like The Witcher 3: Wild Hunt?","['Have you played any M rated games that came out in the year 2015, like The Witcher 3: Wild Hunt?']"
viggo-challenge_train_10_percent-445,"suggest(name[Guitar Hero: Smash Hits], genres[music])","Do you like music games, such as Guitar Hero: Smash Hits?","['Do you like music games, such as Guitar Hero: Smash Hits?']"
viggo-challenge_train_10_percent-446,"suggest(name[Dirt: Showdown], release_year[2012], developer[Codemasters Southam])","Say, are you into Codemasters Southam, they made 2012's Dirt: Showdown, for example.","[""Say, are you into Codemasters Southam, they made 2012's Dirt: Showdown, for example.""]"
viggo-challenge_train_10_percent-447,"suggest(name[Might & Magic: Heroes VI], available_on_steam[yes])","Okay so now I'm curious, have you ever played a game on Steam, like for example Might & Magic: Heroes VI?","[""Okay so now I'm curious, have you ever played a game on Steam, like for example Might & Magic: Heroes VI?""]"
viggo-challenge_train_10_percent-448,"suggest(name[Portal 2], platforms[PlayStation])","Do you like other PlayStation games, like Portal 2?","['Do you like other PlayStation games, like Portal 2?']"
viggo-challenge_train_10_percent-449,"suggest(name[Tetris], release_year[1986])","Do you remember playing any games from 1986, for example Tetris?","['Do you remember playing any games from 1986, for example Tetris?']"
viggo-challenge_train_10_percent-450,"suggest(name[BioShock], has_mac_release[yes])","Do you prefer playing games available on Mac, like BioShock?","['Do you prefer playing games available on Mac, like BioShock?']"
viggo-challenge_train_10_percent-451,"suggest(name[Worms: Reloaded], available_on_steam[yes])","I bet you like it when you can play games on Steam, like Worms: Reloaded, right?","['I bet you like it when you can play games on Steam, like Worms: Reloaded, right?']"
viggo-challenge_train_10_percent-452,"suggest(name[Dirt: Showdown], genres[driving/racing, sport], has_multiplayer[yes])","I was just wondering if you also like any sport racing games that have multiplayer, such as Dirt: Showdown?","['I was just wondering if you also like any sport racing games that have multiplayer, such as Dirt: Showdown?']"
viggo-challenge_train_10_percent-453,"suggest(name[Max Payne], esrb[M (for Mature)], platforms[Xbox])",Do you like M rated games on the Xbox like Max Payne?,['Do you like M rated games on the Xbox like Max Payne?']
viggo-challenge_train_10_percent-454,"suggest(name[Metro 2033], esrb[M (for Mature)], genres[action, role-playing, shooter])","Do you like action role-playing shooters that are rated M (for Mature), such as Metro 2033?","['Do you like action role-playing shooters that are rated M (for Mature), such as Metro 2033?']"
viggo-challenge_train_10_percent-455,"suggest(name[Resident Evil 4], available_on_steam[yes])","Have you tried out games on Steam, like Resident Evil 4?","['Have you tried out games on Steam, like Resident Evil 4?']"
viggo-challenge_train_10_percent-456,"suggest(name[Worms: Reloaded], developer[Team17 Digital Ltd])","Have you given any games from Team17 Digital Ltd a try, such as that one, Worms: Reloaded?","['Have you given any games from Team17 Digital Ltd a try, such as that one, Worms: Reloaded?']"
viggo-challenge_train_10_percent-457,"verify_attribute(name[Quantum Break], developer[Remedy Entertainment], esrb[M (for Mature)], rating[average])",You said earlier that Quantum Break was simply average. Do you commonly feel lukewarm about M (for Mature) rated games from Remedy Entertainment?,['You said earlier that Quantum Break was simply average. Do you commonly feel lukewarm about M (for Mature) rated games from Remedy Entertainment?']
viggo-challenge_train_10_percent-458,"verify_attribute(name[The Forest of Doom], release_year[2014], developer[Tin Man Games], rating[average])",You said earlier that you found The Forest of Doom to be average. Would you say this is a common feeling when considering titles developed by Tin Man Games from 2014?,['You said earlier that you found The Forest of Doom to be average. Would you say this is a common feeling when considering titles developed by Tin Man Games from 2014?']
viggo-challenge_train_10_percent-459,"verify_attribute(name[Guitar Hero: Smash Hits], rating[poor], player_perspective[first person], has_multiplayer[yes])",Earlier you said that you disliked Guitar Hero: Smash Hits. Is it frequent that you would avoid first person perspective games with multiplayer?,['Earlier you said that you disliked Guitar Hero: Smash Hits. Is it frequent that you would avoid first person perspective games with multiplayer?']
viggo-challenge_train_10_percent-460,"verify_attribute(name[The Legend of Zelda: Ocarina of Time], release_year[1998], rating[excellent], platforms[Nintendo])",You said you felt The Legend of Zelda: Ocarina of Time was a really excellent game. Would you say that 1998 was just the right time for such a game to be released for the Nintendo?,['You said you felt The Legend of Zelda: Ocarina of Time was a really excellent game. Would you say that 1998 was just the right time for such a game to be released for the Nintendo?']
viggo-challenge_train_10_percent-461,"verify_attribute(name[Max Payne], rating[good], genres[action-adventure, shooter], platforms[PC])","You mentioned earlier that you enjoyed Max Payne. Generally, are you a fan of action-adventure games for PC with shooting gameplay?","['You mentioned earlier that you enjoyed Max Payne. Generally, are you a fan of action-adventure games for PC with shooting gameplay?']"
viggo-challenge_train_10_percent-462,"verify_attribute(name[Uncharted 4: A Thief's End], developer[Naughty Dog], rating[excellent], genres[action-adventure, shooter])",I remember you saying that you really dug Uncharted 4: A Thief's End. Do you like to play action-adventure shooters from Naughty Dog?,"[""I remember you saying that you really dug Uncharted 4: A Thief's End. Do you like to play action-adventure shooters from Naughty Dog?""]"
viggo-challenge_train_10_percent-463,"verify_attribute(name[Driver], release_year[1999], rating[average], platforms[PC])","So in our conversation earlier, you mentioned that you felt Driver was a completely average game. Would you say that PC games from 1999 don't have quite as much to offer nowadays?","[""So in our conversation earlier, you mentioned that you felt Driver was a completely average game. Would you say that PC games from 1999 don't have quite as much to offer nowadays?""]"
viggo-challenge_train_10_percent-464,"verify_attribute(name[Tetris], release_year[1986], rating[excellent], platforms[Nintendo])","You said that Tetris was one of your all time favorite games. Was 1986 a great year for Nintendo games overall, or was it just this game?","['You said that Tetris was one of your all time favorite games. Was 1986 a great year for Nintendo games overall, or was it just this game?']"
viggo-challenge_train_10_percent-465,"verify_attribute(name[Life is Strange], developer[Dontnod Entertainment], esrb[M (for Mature)], rating[good])",I remember that you liked Life is Strange. Would you say Dontnod Entertainment's games are worth a try when they have the M (for Mature) label?,"[""I remember that you liked Life is Strange. Would you say Dontnod Entertainment's games are worth a try when they have the M (for Mature) label?""]"
viggo-challenge_train_10_percent-466,"verify_attribute(name[Tetris], rating[excellent], genres[arcade, puzzle, strategy], player_perspective[side view])",You mentioned that Tetris is one of your favorite games. Do you in general love arcade puzzle games full of strategy and played from a side view perspective?,['You mentioned that Tetris is one of your favorite games. Do you in general love arcade puzzle games full of strategy and played from a side view perspective?']
viggo-challenge_train_10_percent-467,"verify_attribute(name[Commandos: Behind Enemy Lines], rating[good], player_perspective[bird view], has_multiplayer[yes])",You said earlier that you liked Commandos: Behind Enemy Lines. Are you a fan in general of multiplayer games with a bird view perspective?,['You said earlier that you liked Commandos: Behind Enemy Lines. Are you a fan in general of multiplayer games with a bird view perspective?']
viggo-challenge_train_10_percent-468,"verify_attribute(name[The Forest of Doom], rating[average], genres[role-playing, text adventure], has_linux_release[yes])",You mentioned you thought The Forest of Doom was average. Are you usually not very impressed by role-playing text adventure games for Linux?,['You mentioned you thought The Forest of Doom was average. Are you usually not very impressed by role-playing text adventure games for Linux?']
viggo-challenge_train_10_percent-469,"verify_attribute(name[Assassin's Creed Chronicles: India], developer[Climax Studios], rating[poor], has_multiplayer[no])","I know you mentioned not liking Assassin's Creed Chronicles: India. I'm curious, do you think all of Climax Studios' single-player only games are bad?","[""I know you mentioned not liking Assassin's Creed Chronicles: India. I'm curious, do you think all of Climax Studios' single-player only games are bad?""]"
viggo-challenge_train_10_percent-470,"verify_attribute(name[Tomb Raider: The Last Revelation], release_year[1999], rating[good], genres[action-adventure, puzzle, shooter])",So you like playing Tomb Raider: The Last Revelation. Do you feel like 1999 was a good year for action-adventure shooter games with puzzles?,['So you like playing Tomb Raider: The Last Revelation. Do you feel like 1999 was a good year for action-adventure shooter games with puzzles?']
viggo-challenge_train_10_percent-471,"verify_attribute(name[Far Cry 3], developer[Ubisoft Massive], rating[good], platforms[PC])",I remember you saying that you enjoyed Far Cry 3. In general are you fond of PC games from Ubisoft Massive?,['I remember you saying that you enjoyed Far Cry 3. In general are you fond of PC games from Ubisoft Massive?']
