gem_id,meaning_representation,target,references
viggo-challenge_train_20_percent-634,"inform(name[Tom Clancy's Splinter Cell: Chaos Theory], release_year[2005], developer[Ubisoft Montreal], esrb[M (for Mature)], genres[action, tactical], player_perspective[first person, third person], has_multiplayer[yes])","In 2005 Ubisoft Montreal released Tom Clancy's Splinter Cell: Chaos Theory, a multiplayer tactical action game rated M (for Mature). It allows you to switch between first and third person view.","[""In 2005 Ubisoft Montreal released Tom Clancy's Splinter Cell: Chaos Theory, a multiplayer tactical action game rated M (for Mature). It allows you to switch between first and third person view.""]"
viggo-challenge_train_20_percent-635,"inform(name[Mafia], release_year[2002], developer[Illusion Softworks], rating[excellent], genres[driving/racing, fighting, shooter], player_perspective[third person])","If you are looking for a shooter game that also has driving, racing and fighting you'll enjoy 2002's Mafia. You'll play in third person and the game has an excellent rating which is a solid nod to its developer Illusion Softworks.","[""If you are looking for a shooter game that also has driving, racing and fighting you'll enjoy 2002's Mafia. You'll play in third person and the game has an excellent rating which is a solid nod to its developer Illusion Softworks.""]"
viggo-challenge_train_20_percent-636,"inform(name[BioShock], release_year[2007], developer[2K Boston], genres[action-adventure, role-playing, shooter])","In 2007, 2K Boston released BioShock. It is an action-adventure role-playing shooter game.","['In 2007, 2K Boston released BioShock. It is an action-adventure role-playing shooter game.']"
viggo-challenge_train_20_percent-637,"inform(name[Super Bomberman], release_year[1993], developer[Hudson Soft], genres[action, strategy])",Super Bomberman was released by Hudson Soft in 1993 and is an action strategy game.,['Super Bomberman was released by Hudson Soft in 1993 and is an action strategy game.']
viggo-challenge_train_20_percent-638,"inform(name[Mafia], release_year[2002], developer[Illusion Softworks], esrb[M (for Mature)], rating[excellent], genres[driving/racing, fighting, shooter], player_perspective[third person], has_multiplayer[no])","If you want to try an awesome shooting and driving game, you should check out Mafia, by Illusion Softworks, which also includes some fighting elements. You can only play it single-player, but you can switch to the third person perspective. It is an M-rated game from 2002.","['If you want to try an awesome shooting and driving game, you should check out Mafia, by Illusion Softworks, which also includes some fighting elements. You can only play it single-player, but you can switch to the third person perspective. It is an M-rated game from 2002.']"
viggo-challenge_train_20_percent-639,"inform(name[Far Cry 3], developer[Ubisoft Massive], genres[action-adventure, shooter], player_perspective[first person])",Far Cry 3 is an action-adventure shooter from an entirely first person perspective. It's under the care of Ubisoft Massive.,"[""Far Cry 3 is an action-adventure shooter from an entirely first person perspective. It's under the care of Ubisoft Massive.""]"
viggo-challenge_train_20_percent-640,"inform(name[Tomb Raider: The Angel of Darkness], release_year[2003], esrb[T (for Teen)], genres[action-adventure, shooter], player_perspective[third person])",Tomb Raider: The Angel of Darkness is a third person action-adventure shooter from 2003. It has a T (for Teen) rating.,['Tomb Raider: The Angel of Darkness is a third person action-adventure shooter from 2003. It has a T (for Teen) rating.']
viggo-challenge_train_20_percent-641,"inform(name[Uncharted 4: A Thief's End], release_year[2016], developer[Naughty Dog], rating[excellent], genres[action-adventure, shooter], player_perspective[third person], platforms[PlayStation])","Uncharted 4: A Thief's End, by Naughty Dog came out 2016 with excellent ratings. It's an action-adventure third person shooter game exclusively for the PlayStation platform.","[""Uncharted 4: A Thief's End, by Naughty Dog came out 2016 with excellent ratings. It's an action-adventure third person shooter game exclusively for the PlayStation platform.""]"
viggo-challenge_train_20_percent-642,"inform(name[Quantum Break], release_year[2016], developer[Remedy Entertainment], rating[average], genres[adventure, shooter], player_perspective[third person])",Quantum Break by Remedy Entertainment in 2016 is a third person adventure shooter with average ratings.,['Quantum Break by Remedy Entertainment in 2016 is a third person adventure shooter with average ratings.']
viggo-challenge_train_20_percent-643,"inform(name[Need for Speed: Most Wanted], genres[driving/racing], player_perspective[first person, third person], has_multiplayer[yes], platforms[PlayStation, Xbox, Nintendo, PC], available_on_steam[no], has_linux_release[no], has_mac_release[no])","If you're in the market for a driving or racing game to play with your friends, Need for Speed: Most Wanted is a game to buy. It is available for the following platforms: PlayStation, Xbox, Nintendo and PC, although you will neither find it on Steam, nor on Mac or Linux systems. In the game, you can switch between first and third person view.","[""If you're in the market for a driving or racing game to play with your friends, Need for Speed: Most Wanted is a game to buy. It is available for the following platforms: PlayStation, Xbox, Nintendo and PC, although you will neither find it on Steam, nor on Mac or Linux systems. In the game, you can switch between first and third person view.""]"
viggo-challenge_train_20_percent-644,"recommend(name[The Forest of Doom], has_mac_release[yes])",Ever heard of The Forest of Doom on Mac?,['Ever heard of The Forest of Doom on Mac?']
viggo-challenge_train_20_percent-645,"recommend(name[Outlast II], genres[adventure, indie], player_perspective[first person])",Are you familiar with Outlast II? It's this great first person indie adventure game.,"[""Are you familiar with Outlast II? It's this great first person indie adventure game.""]"
viggo-challenge_train_20_percent-646,"recommend(name[Stronghold 2], developer[Firefly Studios], platforms[PC])","One of my favorite PC games made by Firefly Studios is Stronghold 2, are you familiar with it?","['One of my favorite PC games made by Firefly Studios is Stronghold 2, are you familiar with it?']"
viggo-challenge_train_20_percent-647,"recommend(name[Age of Empires II: The Age of Kings], release_year[1999], developer[Ensemble Studios])","Speaking of games from 1999, have you ever heard of the Ensemble Studios game Age of Empires II: The Age of Kings?","['Speaking of games from 1999, have you ever heard of the Ensemble Studios game Age of Empires II: The Age of Kings?']"
viggo-challenge_train_20_percent-648,"recommend(name[Assetto Corsa], developer[Kunos Simulazioni], player_perspective[first person])","While we're on the subject of first person games made by Kunos Simulazioni, have you ever played Assetto Corsa?","[""While we're on the subject of first person games made by Kunos Simulazioni, have you ever played Assetto Corsa?""]"
viggo-challenge_train_20_percent-649,"recommend(name[The Forest of Doom], platforms[PC])","Speaking of great PC games, have you heard of The Forest of Doom?","['Speaking of great PC games, have you heard of The Forest of Doom?']"
viggo-challenge_train_20_percent-650,"recommend(name[Super Mario World], genres[platformer], player_perspective[side view])","If you're after a side scrolling platformer, Super Mario World is a fun game. Have you ever played it before?","[""If you're after a side scrolling platformer, Super Mario World is a fun game. Have you ever played it before?""]"
viggo-challenge_train_20_percent-651,"recommend(name[Resident Evil 4], genres[action-adventure, shooter], platforms[Nintendo])","A fun action-adventure shooter for Nintendo is Resident Evil 4, have you heard of it?","['A fun action-adventure shooter for Nintendo is Resident Evil 4, have you heard of it?']"
viggo-challenge_train_20_percent-652,"recommend(name[Uncharted 4: A Thief's End], genres[action-adventure, shooter], player_perspective[third person])","When it comes to third person action-adventure shooters, Uncharted 4: A Thief's End is a pretty famous one. Have you played it before?","[""When it comes to third person action-adventure shooters, Uncharted 4: A Thief's End is a pretty famous one. Have you played it before?""]"
viggo-challenge_train_20_percent-653,"recommend(name[Resident Evil 4], genres[action-adventure, shooter], platforms[Nintendo])",Have you ever tried the Nintendo action-adventure shooting game Resident Evil 4?,['Have you ever tried the Nintendo action-adventure shooting game Resident Evil 4?']
viggo-challenge_train_20_percent-654,"recommend(name[Age of Empires II: The Age of Kings], developer[Ensemble Studios], esrb[T (for Teen)])","Speaking of T (for Teen) games from Ensemble Studios, have you heard of Age of Empires II: The Age of Kings?","['Speaking of T (for Teen) games from Ensemble Studios, have you heard of Age of Empires II: The Age of Kings?']"
viggo-challenge_train_20_percent-655,"recommend(name[The Wolf Among Us], release_year[2013], genres[adventure, point-and-click])","Since I know you like point-and-click games, have you tried the 2013 adventure game The Wolf Among Us?","['Since I know you like point-and-click games, have you tried the 2013 adventure game The Wolf Among Us?']"
viggo-challenge_train_20_percent-656,"recommend(name[Uncharted 4: A Thief's End], genres[action-adventure, shooter], player_perspective[third person])",If you're into third person action-adventure shooters then I'd recommend Uncharted 4: A Thief's End. Have you played it?,"[""If you're into third person action-adventure shooters then I'd recommend Uncharted 4: A Thief's End. Have you played it?""]"
viggo-challenge_train_20_percent-657,"recommend(name[Sid Meier's Civilization V], has_mac_release[yes])","I know there's not many Mac games out there, but a solid one is Sid Meier's Civilization V. Have you played it, by any chance?","[""I know there's not many Mac games out there, but a solid one is Sid Meier's Civilization V. Have you played it, by any chance?""]"
viggo-challenge_train_20_percent-658,"recommend(name[The Wolf Among Us], developer[Telltale Games], genres[adventure, point-and-click])","So, speaking of point-and-click adventure games released by Telltale Games, have you heard of The Wolf Among Us?","['So, speaking of point-and-click adventure games released by Telltale Games, have you heard of The Wolf Among Us?']"
viggo-challenge_train_20_percent-659,"recommend(name[Need for Speed: Most Wanted], release_year[2005], genres[driving/racing])","A 2005 driving/racing game I thought was fun was Need for Speed: Most Wanted, are you familiar with it?","['A 2005 driving/racing game I thought was fun was Need for Speed: Most Wanted, are you familiar with it?']"
viggo-challenge_train_20_percent-660,"recommend(name[The Wolf Among Us], has_multiplayer[no], platforms[PC])","One of my favorite single-player PC games is The Wolf Among Us, do you know about it?","['One of my favorite single-player PC games is The Wolf Among Us, do you know about it?']"
viggo-challenge_train_20_percent-661,"recommend(name[NBA 2K16], developer[Visual Concepts])",I know Visual Concepts is one of your favorite developers. Have you tried NBA 2K16 yet?,['I know Visual Concepts is one of your favorite developers. Have you tried NBA 2K16 yet?']
viggo-challenge_train_20_percent-662,"recommend(name[RollerCoaster Tycoon], developer[MicroProse], platforms[PC])",One of the all time classic PC games released by MicroProse was RollerCoaster Tycoon. Do you know of it?,['One of the all time classic PC games released by MicroProse was RollerCoaster Tycoon. Do you know of it?']
viggo-challenge_train_20_percent-663,"recommend(name[Age of Empires II: The Age of Kings], release_year[1999], developer[Ensemble Studios])","Speaking of 1999 releases from Ensemble Studios, have you heard of Age of Empires II: The Age of Kings?","['Speaking of 1999 releases from Ensemble Studios, have you heard of Age of Empires II: The Age of Kings?']"
viggo-challenge_train_20_percent-664,"recommend(name[The Witcher 3: Wild Hunt], genres[action-adventure, role-playing], player_perspective[third person])","Since you like action-adventure games from a third person perspective with role-playing elements, you should try this game I like, The Witcher 3: Wild Hunt?","['Since you like action-adventure games from a third person perspective with role-playing elements, you should try this game I like, The Witcher 3: Wild Hunt?']"
viggo-challenge_train_20_percent-665,"recommend(name[Undertale], developer[tobyfox], player_perspective[bird view])",Have you heard of Undertale? It's this bird view game from tobyfox.,"[""Have you heard of Undertale? It's this bird view game from tobyfox.""]"
viggo-challenge_train_20_percent-666,"recommend(name[Portal 2], release_year[2011], player_perspective[first person])",A first person game released back in 2011 that I enjoyed was Portal 2. Have you played it before?,['A first person game released back in 2011 that I enjoyed was Portal 2. Have you played it before?']
viggo-challenge_train_20_percent-667,"recommend(name[Never Alone], platforms[PlayStation])","Since you like PlayStation games, have you given Never Alone a try?","['Since you like PlayStation games, have you given Never Alone a try?']"
viggo-challenge_train_20_percent-668,"recommend(name[Age of Empires II: The Age of Kings], developer[Ensemble Studios], platforms[PlayStation])","Speaking of PlayStation games from Ensemble Studios, have you heard of Age of Empires II: The Age of Kings?","['Speaking of PlayStation games from Ensemble Studios, have you heard of Age of Empires II: The Age of Kings?']"
viggo-challenge_train_20_percent-669,"recommend(name[Worms: Reloaded], esrb[E 10+ (for Everyone 10 and Older)], platforms[PC])","If you're looking for an E 10+ rated game you can play on the PC, there's always Worms: Reloaded. Have you heard of it before?","[""If you're looking for an E 10+ rated game you can play on the PC, there's always Worms: Reloaded. Have you heard of it before?""]"
viggo-challenge_train_20_percent-670,"recommend(name[Portal 2], developer[Valve Corporation], platforms[PlayStation])",I know you're a fan of the Valve Corporation. Have you played Portal 2 on PlayStation?,"[""I know you're a fan of the Valve Corporation. Have you played Portal 2 on PlayStation?""]"
viggo-challenge_train_20_percent-671,"recommend(name[Resident Evil 4], esrb[M (for Mature)], has_multiplayer[no])",One of my favorite single-player games that got an M rating was Resident Evil 4. Have you ever played it?,['One of my favorite single-player games that got an M rating was Resident Evil 4. Have you ever played it?']
viggo-challenge_train_20_percent-672,"recommend(name[Resident Evil 4], developer[Capcom Production Studio 4], platforms[Nintendo])","While we're on the subject of games that Capcom Production Studio 4 made for Nintendo, have you heard of Resident Evil 4?","[""While we're on the subject of games that Capcom Production Studio 4 made for Nintendo, have you heard of Resident Evil 4?""]"
viggo-challenge_train_20_percent-673,"recommend(name[Sid Meier's Civilization V], developer[Firaxis Games])","Hey, I know Firaxis Games night not have the strongest reputation, but Sid Meier's Civilization V is worth a try. Have you checked it out?","[""Hey, I know Firaxis Games night not have the strongest reputation, but Sid Meier's Civilization V is worth a try. Have you checked it out?""]"
viggo-challenge_train_20_percent-674,"recommend(name[Portal 2], developer[Valve Corporation], platforms[PlayStation])","Speaking of PlayStation games made by Valve Corporation, have you ever played Portal 2?","['Speaking of PlayStation games made by Valve Corporation, have you ever played Portal 2?']"
viggo-challenge_train_20_percent-675,"recommend(name[Uncharted 4: A Thief's End], player_perspective[third person], platforms[PlayStation])","Speaking of third person PlayStation games, are you familiar with Uncharted 4: A Thief's End?","[""Speaking of third person PlayStation games, are you familiar with Uncharted 4: A Thief's End?""]"
viggo-challenge_train_20_percent-676,"recommend(name[Worms: Reloaded], has_linux_release[yes], has_mac_release[yes])","Speaking of strategy games suitable for Mac and Linux platform, have you heard of Worms: Reloaded?","['Speaking of strategy games suitable for Mac and Linux platform, have you heard of Worms: Reloaded?']"
viggo-challenge_train_20_percent-677,"recommend(name[Super Mario World], developer[Nintendo EAD], has_multiplayer[yes])","Since you seem to be a fan of multiplayer games by Nintendo EAD, I thought you might like Super Mario World too. Have you heard about this game?","['Since you seem to be a fan of multiplayer games by Nintendo EAD, I thought you might like Super Mario World too. Have you heard about this game?']"
viggo-challenge_train_20_percent-678,"recommend(name[NBA 2K16], available_on_steam[yes])","Speaking of Steam games, have you got NBA 2K16 yet?","['Speaking of Steam games, have you got NBA 2K16 yet?']"
viggo-challenge_train_20_percent-679,"recommend(name[The Forest of Doom], available_on_steam[yes])","Since you're fond of games on Steam, have you heard of The Forest of Doom?","[""Since you're fond of games on Steam, have you heard of The Forest of Doom?""]"
viggo-challenge_train_20_percent-680,"recommend(name[The Legend of Zelda: Ocarina of Time], release_year[1998], platforms[Nintendo])","Wait, you haven't played The Legend of Zelda: Ocarina of Time? Dude it's been out since 1998, I will literally lend you my copy and my Nintendo 64, you have to play it.","[""Wait, you haven't played The Legend of Zelda: Ocarina of Time? Dude it's been out since 1998, I will literally lend you my copy and my Nintendo 64, you have to play it.""]"
viggo-challenge_train_20_percent-681,"recommend(name[Resident Evil 4], release_year[2005], player_perspective[third person])",A good third person game I played from back in 2005 was Resident Evil 4. Have you ever played it before?,['A good third person game I played from back in 2005 was Resident Evil 4. Have you ever played it before?']
viggo-challenge_train_20_percent-682,"recommend(name[Stronghold 2], developer[Firefly Studios], platforms[PC])","Since you typically like PC games, you'd love Firefly Studios' Stronghold 2. Heard of it?","[""Since you typically like PC games, you'd love Firefly Studios' Stronghold 2. Heard of it?""]"
viggo-challenge_train_20_percent-683,"recommend(name[Madden NFL 15], player_perspective[third person])","If I remember correctly, you're into third person games. Have you played Madden NFL 15 by any chance?","[""If I remember correctly, you're into third person games. Have you played Madden NFL 15 by any chance?""]"
viggo-challenge_train_20_percent-684,"recommend(name[The Witcher 3: Wild Hunt], has_multiplayer[no], platforms[Xbox])","Hmm, a good single-player game for the Xbox, you say? Have you heard of The Witcher 3: Wild Hunt?","['Hmm, a good single-player game for the Xbox, you say? Have you heard of The Witcher 3: Wild Hunt?']"
viggo-challenge_train_20_percent-685,"recommend(name[The Forest of Doom], has_mac_release[yes])","If you like Mac games, you should give The Forest of Doom a try. Have you heard of it before?","['If you like Mac games, you should give The Forest of Doom a try. Have you heard of it before?']"
viggo-challenge_train_20_percent-686,"recommend(name[Assetto Corsa], genres[driving/racing, simulation, sport], player_perspective[first person])","While we're on the subject of first person driving/racing sport simulators, have you ever heard of Assetto Corsa?","[""While we're on the subject of first person driving/racing sport simulators, have you ever heard of Assetto Corsa?""]"
viggo-challenge_train_20_percent-687,"recommend(name[Need for Speed: The Run], esrb[T (for Teen)])",Have you played Need for Speed: The Run? I think your mom would be OK with it since it's rated T (for Teen).,"[""Have you played Need for Speed: The Run? I think your mom would be OK with it since it's rated T (for Teen).""]"
viggo-challenge_train_20_percent-688,"recommend(name[Need for Speed: Most Wanted], esrb[T (for Teen)], player_perspective[first person])","Since you mostly play teen rated games, and that preferably from the first person perspective, I wonder if you've tried Need for Speed: Most Wanted.","[""Since you mostly play teen rated games, and that preferably from the first person perspective, I wonder if you've tried Need for Speed: Most Wanted.""]"
viggo-challenge_train_20_percent-689,"recommend(name[The Wolf Among Us], available_on_steam[yes])","I know you use Steam a lot, so I wonder if you've tried The Wolf Among Us.","[""I know you use Steam a lot, so I wonder if you've tried The Wolf Among Us.""]"
viggo-challenge_train_20_percent-690,"recommend(name[The Wolf Among Us], esrb[M (for Mature)], platforms[PC])","I know you enjoy M rated games you can play on your PC, have you heard of The Wolf Among Us?","['I know you enjoy M rated games you can play on your PC, have you heard of The Wolf Among Us?']"
viggo-challenge_train_20_percent-691,"recommend(name[NBA 2K16], has_multiplayer[yes])","If you're into multiplayer games, you should pick up NBA 2K16. Has anyone mentioned this game to you before?","[""If you're into multiplayer games, you should pick up NBA 2K16. Has anyone mentioned this game to you before?""]"
viggo-challenge_train_20_percent-692,"recommend(name[The Wolf Among Us], platforms[PC])",I was looking for a new PC game and thought I'd ask you if you've ever heard of The Wolf Among Us?,"[""I was looking for a new PC game and thought I'd ask you if you've ever heard of The Wolf Among Us?""]"
viggo-challenge_train_20_percent-693,"recommend(name[Stronghold 2], has_multiplayer[yes], platforms[PC])","If you're looking for a PC game with multiplayer, Stronghold 2 is an option. Are you familiar with it?","[""If you're looking for a PC game with multiplayer, Stronghold 2 is an option. Are you familiar with it?""]"
viggo-challenge_train_20_percent-694,"recommend(name[Tony Hawk's Pro Skater 3], genres[sport], player_perspective[third person])","If we're talking about third person sport games, you really can't go wrong with Tony Hawk's Pro Skater 3. Have you ever played it?","[""If we're talking about third person sport games, you really can't go wrong with Tony Hawk's Pro Skater 3. Have you ever played it?""]"
viggo-challenge_train_20_percent-695,"recommend(name[Resident Evil 4], esrb[M (for Mature)], has_multiplayer[no])","Since you like M rated single-player games, then you'd love Resident Evil 4. Have you given that a whirl?","[""Since you like M rated single-player games, then you'd love Resident Evil 4. Have you given that a whirl?""]"
viggo-challenge_train_20_percent-696,"recommend(name[NBA 2K16], player_perspective[third person])","Speaking of third person games, have you tried NBA 2K16?","['Speaking of third person games, have you tried NBA 2K16?']"
viggo-challenge_train_20_percent-697,"recommend(name[Madden NFL 15], developer[EA Tiburon])","So while we're talking about games by EA Tiburon, have you played Madden NFL 15?","[""So while we're talking about games by EA Tiburon, have you played Madden NFL 15?""]"
viggo-challenge_train_20_percent-698,"recommend(name[The Wolf Among Us], has_multiplayer[no], platforms[PC])","Speaking of single-player games suitable on PC, have you heard of The Wolf Among Us?","['Speaking of single-player games suitable on PC, have you heard of The Wolf Among Us?']"
viggo-challenge_train_20_percent-699,"recommend(name[Assetto Corsa], has_multiplayer[yes], platforms[PC])","One multiplayer PC game I'm fond of is Assetto Corsa, have you tried it out?","[""One multiplayer PC game I'm fond of is Assetto Corsa, have you tried it out?""]"
viggo-challenge_train_20_percent-700,"recommend(name[The Witcher 3: Wild Hunt], player_perspective[third person])","Speaking of third person perspective games, have you tried The Witcher 3: Wild Hunt?","['Speaking of third person perspective games, have you tried The Witcher 3: Wild Hunt?']"
viggo-challenge_train_20_percent-701,"recommend(name[Portal 2], developer[Valve Corporation], has_multiplayer[yes])",My favorite multiplayer game from Valve Corporation is actually Portal 2. Are you familiar with it?,['My favorite multiplayer game from Valve Corporation is actually Portal 2. Are you familiar with it?']
viggo-challenge_train_20_percent-702,"recommend(name[NBA 2K16], player_perspective[third person])","Since you're into third person games, I bet you'd love NBA 2K16. Do you know anything about it?","[""Since you're into third person games, I bet you'd love NBA 2K16. Do you know anything about it?""]"
viggo-challenge_train_20_percent-703,"recommend(name[Call of Duty: Advanced Warfare], developer[Sledgehammer Games], has_multiplayer[yes])","Have you heard of Call of Duty: Advanced Warfare? Sledgehammer Games made it, it's a pretty fun multiplayer game.","[""Have you heard of Call of Duty: Advanced Warfare? Sledgehammer Games made it, it's a pretty fun multiplayer game.""]"
viggo-challenge_train_20_percent-704,"recommend(name[Super Bomberman], esrb[E (for Everyone)], platforms[PC])","If you're looking for a good family-friendly game for the PC, Super Bomberman has an E rating. Have you heard of it before?","[""If you're looking for a good family-friendly game for the PC, Super Bomberman has an E rating. Have you heard of it before?""]"
viggo-challenge_train_20_percent-705,"recommend(name[RollerCoaster Tycoon], genres[simulation, strategy], platforms[PC])","A strategy simulator for the PC that I enjoyed is RollerCoaster Tycoon, have you ever played it?","['A strategy simulator for the PC that I enjoyed is RollerCoaster Tycoon, have you ever played it?']"
viggo-challenge_train_20_percent-706,"recommend(name[F1 2014], genres[driving/racing, simulation, sport], player_perspective[third person])",A third person driving/racing sport simulator I enjoyed was F1 2014. Have you played it before?,['A third person driving/racing sport simulator I enjoyed was F1 2014. Have you played it before?']
viggo-challenge_train_20_percent-707,request(specifier[poorly balanced]),What do you think is the most poorly balanced game you've ever played?,"[""What do you think is the most poorly balanced game you've ever played?""]"
viggo-challenge_train_20_percent-708,request(specifier[calming]),Can you think of any calming video games?,['Can you think of any calming video games?']
viggo-challenge_train_20_percent-709,"request(release_year[2005], specifier[underrated])",What do you think is the most underrated game that was released in 2005?,['What do you think is the most underrated game that was released in 2005?']
viggo-challenge_train_20_percent-710,request(specifier[surprising]),Did you find any games really surprising when you first tried them?,['Did you find any games really surprising when you first tried them?']
viggo-challenge_train_20_percent-711,"request(release_year[2001], specifier[broken])",What's a game you know of from 2001 that was just plain broken?,"[""What's a game you know of from 2001 that was just plain broken?""]"
viggo-challenge_train_20_percent-712,"request(has_multiplayer[yes], specifier[dull])",Have you played a multiplayer game recently that was totally dull?,['Have you played a multiplayer game recently that was totally dull?']
viggo-challenge_train_20_percent-713,"request(esrb[M (for Mature)], specifier[tearjerking])",Have you ever played an M rated game that was tearjerking?,['Have you ever played an M rated game that was tearjerking?']
viggo-challenge_train_20_percent-714,"request(release_year[2014], specifier[terrible])",Were there even any terrible games in 2014?,['Were there even any terrible games in 2014?']
viggo-challenge_train_20_percent-715,request(specifier[worst looking]),What is the worst looking video game you ever encountered?,['What is the worst looking video game you ever encountered?']
viggo-challenge_train_20_percent-716,"request(player_perspective[first person], specifier[absorbing])",Can you recommend to me an absorbing first person game?,['Can you recommend to me an absorbing first person game?']
viggo-challenge_train_20_percent-717,request(specifier[oldest]),What's the oldest game you like?,"[""What's the oldest game you like?""]"
viggo-challenge_train_20_percent-718,request(specifier[worst looking]),What do you think is the worst looking video game that you know of?,['What do you think is the worst looking video game that you know of?']
viggo-challenge_train_20_percent-719,"request(player_perspective[first person], specifier[absorbing])",Have you played any first person perspective games lately that you would say are really absorbing?,['Have you played any first person perspective games lately that you would say are really absorbing?']
viggo-challenge_train_20_percent-720,"request(platforms[PlayStation], specifier[stunning])",Do you know of a PlayStation game that has really stunning graphics?,['Do you know of a PlayStation game that has really stunning graphics?']
viggo-challenge_train_20_percent-721,"request(platforms[PlayStation], specifier[relaxing])",Are there any games you like to play on PlayStation that are relaxing?,['Are there any games you like to play on PlayStation that are relaxing?']
viggo-challenge_train_20_percent-722,request(specifier[realistic]),Is there a game you can think of that you'd say is very realistic?,"[""Is there a game you can think of that you'd say is very realistic?""]"
viggo-challenge_train_20_percent-723,request(specifier[cheap]),Have you played any cheap games that you enjoyed?,['Have you played any cheap games that you enjoyed?']
viggo-challenge_train_20_percent-724,"request(esrb[E 10+ (for Everyone 10 and Older)], specifier[frightening])",Are there any E 10+ rated frightening games?,['Are there any E 10+ rated frightening games?']
viggo-challenge_train_20_percent-725,"request(genres[shooter], specifier[confusing])",What do you think is the most confusing shooter ever made?,['What do you think is the most confusing shooter ever made?']
viggo-challenge_train_20_percent-726,request(specifier[uninteresting]),What do you think is the most uninteresting video game you ever encountered?,['What do you think is the most uninteresting video game you ever encountered?']
viggo-challenge_train_20_percent-727,request(specifier[limiting]),What game have you played with a limiting storyline?,['What game have you played with a limiting storyline?']
viggo-challenge_train_20_percent-728,request(specifier[visually impressive]),Can you suggest a really visually impressive game?,['Can you suggest a really visually impressive game?']
viggo-challenge_train_20_percent-729,"request(esrb[M (for Mature)], specifier[gritty])",What's your favorite gritty rated M game?,"[""What's your favorite gritty rated M game?""]"
viggo-challenge_train_20_percent-730,"request(platforms[PlayStation], specifier[revolting])",Was there ever a PlayStation game you encountered that you felt was just revolting?,['Was there ever a PlayStation game you encountered that you felt was just revolting?']
viggo-challenge_train_20_percent-731,request(specifier[quick-to-learn]),Can you suggest a quick-to-learn game?,['Can you suggest a quick-to-learn game?']
viggo-challenge_train_20_percent-732,request(specifier[unfair]),Have you ever played a video game that just felt plain unfair?,['Have you ever played a video game that just felt plain unfair?']
viggo-challenge_train_20_percent-733,"request(developer[Bloober Team], specifier[silliest])",What do you think is the silliest game ever made by Bloober Team?,['What do you think is the silliest game ever made by Bloober Team?']
viggo-challenge_train_20_percent-734,request(specifier[rewarding]),Is their a video game you know of that felt very rewarding to play?,['Is their a video game you know of that felt very rewarding to play?']
viggo-challenge_train_20_percent-735,"request(release_year[2013], specifier[longest])","Of the games released in 2013, which do you think was the longest?","['Of the games released in 2013, which do you think was the longest?']"
viggo-challenge_train_20_percent-736,request(specifier[first]),What was the first game you played this year?,['What was the first game you played this year?']
viggo-challenge_train_20_percent-737,"request(genres[role-playing, text adventure], specifier[shortest])",What's the shortest role-playing text adventure game you know of?,"[""What's the shortest role-playing text adventure game you know of?""]"
viggo-challenge_train_20_percent-738,"request(has_linux_release[no], specifier[cheap])",Have you played any cheap games lately that don't have a Linux release?,"[""Have you played any cheap games lately that don't have a Linux release?""]"
viggo-challenge_train_20_percent-739,"request(genres[real-time strategy, simulation], specifier[other])",What other real-time strategy simulator have you played?,['What other real-time strategy simulator have you played?']
viggo-challenge_train_20_percent-740,"request(genres[driving/racing], specifier[complicated])",What would you say is a good example of a complicated driving/racing game?,['What would you say is a good example of a complicated driving/racing game?']
viggo-challenge_train_20_percent-741,"request(has_multiplayer[no], specifier[epic])",Can you recommend any single-player games with epic storylines?,['Can you recommend any single-player games with epic storylines?']
viggo-challenge_train_20_percent-742,request(specifier[annoying]),Have you played a game lately that you found annoying?,['Have you played a game lately that you found annoying?']
viggo-challenge_train_20_percent-743,request(specifier[scary]),Have you ever played a game that you found scary?,['Have you ever played a game that you found scary?']
viggo-challenge_train_20_percent-744,"request(has_multiplayer[no], specifier[epic])",What's the most epic single-player game that you played recently?,"[""What's the most epic single-player game that you played recently?""]"
viggo-challenge_train_20_percent-745,request(specifier[surprising]),What's a game whose quality you found surprising?,"[""What's a game whose quality you found surprising?""]"
viggo-challenge_train_20_percent-746,request(specifier[last]),What's the last video game you played?,"[""What's the last video game you played?""]"
viggo-challenge_train_20_percent-747,request(specifier[newest]),What's the newest game that you've played lately?,"[""What's the newest game that you've played lately?""]"
viggo-challenge_train_20_percent-748,request(specifier[last]),What's the last video game you finished?,"[""What's the last video game you finished?""]"
viggo-challenge_train_20_percent-749,"request(available_on_steam[yes], specifier[challenging])",Are there any challenging games you like that are on Steam?,['Are there any challenging games you like that are on Steam?']
viggo-challenge_train_20_percent-750,request(specifier[thrilling]),Are there any games you find really thrilling?,['Are there any games you find really thrilling?']
viggo-challenge_train_20_percent-751,"request(player_perspective[first person], specifier[oldest])",What's the oldest game with a first person perspective that you ever played?,"[""What's the oldest game with a first person perspective that you ever played?""]"
viggo-challenge_train_20_percent-752,"request(developer[Overkill Software], specifier[empowering])",What do you think is a good example of an empowering game developed by Overkill Software?,['What do you think is a good example of an empowering game developed by Overkill Software?']
viggo-challenge_train_20_percent-753,request(specifier[nostalgic]),Is there a game that makes you feel nostalgic?,['Is there a game that makes you feel nostalgic?']
viggo-challenge_train_20_percent-754,request(specifier[unusual]),Are there any unusual games you would recommend?,['Are there any unusual games you would recommend?']
